Date,LD12TRUU Index,SPTR Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,GC1 Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BXPP29 FIGI,BBG0016S3JL1 FIGI,BBG00CTZ9MW1 FIGI,BBG008FDQZL8 FIGI,BBG001DCTG63 FIGI,BBG000QYVKN2 FIGI,BBG000N7KBZ3 FIGI,BBG00HY28K89 FIGI,BBG00JGMWFM9 FIGI,BBG00RRGSJR4 FIGI,BBG00XXPB3L3 FIGI,BBG00Z9CCRH5 FIGI,BBG00G5JGQ66 FIGI,BBG01103B471 FIGI,BBG00XP21PQ0 FIGI,BBG000BT1XR0 FIGI,BBG012QSDSK6 FIGI,BBG01HN2K357 FIGI,BBG018CYVVW5 FIGI,BBG01LDX2Y62 FIGI,BBG01LFP7VX8 FIGI,BBG01LG5S725 FIGI,BBG01LGJPD98 FIGI,BBG01LGV6385 FIGI,BBG01LK3NLL8 FIGI,BBG01LKV4T03 FIGI,BBG01LM0NQT3 FIGI,BBG01LMWGVP4 FIGI,BBG01LNSPRZ0 FIGI,BBG01LPQN9T1 FIGI,BBG01LQ91TF3 FIGI,BBG01LQSBQD8 FIGI,BBG01LR3YNV4 FIGI,BBG01LS5MNX9 FIGI,BBG01LT0X3V3 FIGI,BBG01LTHJFN4 FIGI,BBG01LTX3S76 FIGI,BBG01LV5FTG9 FIGI,BBG01LW2WJ41 FIGI,BBG000FKMP26 FIGI,BBG000BDCQ25 FIGI,BBG000MQQ963 FIGI,BBG000BK2F42 FIGI,BBG000BK6MB5 FIGI,BBG000BPH459 FIGI,BBG000CGC1X8 FIGI,BBG000DY28W5 FIGI,BBG000BJGGV8 FIGI,BBG000KMVDV1 FIGI,BBG000H9G7X2 FIGI,BBG000BD53V2 FIGI,BBG002293PJ4 FIGI,BBG000HT5G06 FIGI,BBG000F9XKN7 FIGI,BBG001KFKQM7 FIGI,BBG004S641N5 FIGI,BBG002BC7WC5 FIGI,BBG000G7CDN9 FIGI,BBG005CHLM96 FIGI,BBG00B8NWRF5 FIGI,BBG000BLJWF3 FIGI,BBG000V78V75 FIGI,BBG000BVMGF2 FIGI,BBG000BNGTQ7 FIGI,BBG000C3J3C9 FIGI,BBG000BLNNH6 FIGI,BBG000BMTX31 FIGI,BBG000BJW241 FIGI,BBG00Q741Z16 FIGI,BBG00RP5HYS8 FIGI,BBG00VSYYVB8 FIGI,BBG000C6W444 FIGI,BBG000BCQ4P6 FIGI,BBG000CYSFS7 FIGI,BBG000BGYMH7 FIGI,BBG000CC53X1 FIGI,BBG000Q5ZRM7 FIGI,BBG000BRNGM2 FIGI,BBG000BS9489 FIGI,BBG000FKJRC5 FIGI,BBG000C221G9 FIGI,BBG000BMQCP6 FIGI,BBG000BJ5HK0 FIGI,BBG000BD2167 FIGI,BBG000CHSS88 FIGI,BBG000BVWZF9 FIGI,BBG000BCVMH9 FIGI,BBG000CQCCK6 FIGI,BBG000DW34S2 FIGI,BBG000CVRFS4 FIGI,BBG000BP30Y0 FIGI,BBG000BGKJ70 FIGI,BBG000C2VBB0 FIGI,BBG000G9W6L0 FIGI,BBG000BXMFC3 FIGI,BBG000BT2TP0 FIGI,BBG000PWTD92 FIGI,BBG000BWB7V4 FIGI,BBG000F1ZSQ2 FIGI,BBG000K1T9L0 FIGI,BBG000BLV2Q3 FIGI,BBG000QFJJW0 FIGI,BBG000H9LNX1 FIGI,BBG000CS0D96 FIGI,BBG000PQ4W72 FIGI,BBG000BFRRX8 FIGI,BBG000BJSBJ0 FIGI,BBG000CS7CT9 FIGI,BBG000C496P7 FIGI,BBG000BH3JF8 FIGI,BBG000BSJK37 FIGI,BBG000BMY992 FIGI,BBG000C8H633 FIGI,BBG00D0Y81M1 FIGI,BBG00FN64XT9 FIGI,BBG001D8R5D0 FIGI,BBG000BW3299 FIGI,BBG000JCPGZ1 FIGI,BBG000MM2P62 FIGI
3/23/2022,203.46,9368.979,2461.392,2052.206,2162.873,2131.38,2218,81.74,165.81,104.785386,2032.989726,24.49,2166.71,1140.72,98.622,1162.09,126.047378,1443.519,772.12,587.2,644.46,1563.68,865.55,2715.11,544.38,290,232.47,360.9,75.8,254.81,1271.65,1004.38,1118.33,937.45,944.37,3376.5,3200.73,2282.41,14386.69,29.45156,92.76795,47.53491,2.29797,24,46.11,24.01,25.61,56.94,24.1,10.53,17.32,14.32,49.8,11.99,0.988944655,13.58,44.82511052,18.04465096,95.19,121.38,119.53,110.29,114.7,91.77,111.22,109.64,127.43,115.69,103.3,91.57,131.17,105.02,109.91,90.62,111.38,97.63,107.15,90.23,86.63,11.21,89.86,95.43,73.118,299.49,152.87,565.39,83.32,16.96,30.75,125.48,360.32,138.06,26.41,32.61,181.92,90.25,122.74,31.13,44.87,173.36,66.6,137.05,48.83,54.48,128.3,58.98,125.5,18.48,46.52,35.5,28.93,164.6,19.7,375.61,106.19,136.65,114.31,82.55,273.43,56.31,72.48,188.56,51.04,314.69,428.02,81.67,128.15,78.56,93.17,114.82,31.94,107.15,40.795,354.43,66.16,75.66,242.7,342.18,85.13,39.32,43.03,26.41,525.06,317.49,105.77,82.57,60.65,37.62,253.5519,17.5184,56.45,25.58,94.75,32.27,86.54,267.68,54.65,213.46
3/24/2022,203.45,9504.185,2496.009,2075.443,2201.943,2151.994,2209.6,81.91,168.25,102.423999,2059.11962,24.19,2162.5,1136.95,98.789,1162.77,125.823516,1454.102,776.88,587.95,649.33,1581.62,872,2788.63,555.07,291.85,236.39,364.49,76.53,259.24,1281.24,1003.71,1118.26,937.54,944.32,3429.08,3267.22,2423.22,14415.36,29.89954,92.9078,47.20824,2.31474,23.64,46.53,24.94,24.88,57.48,24.17,10.67,16.67,14.75,51.49,13.07,0.996194994,13.82,45.15374087,18.15589343,96.18,121.82,120.21,111.57,115.64,92.7,112.56,111.57,127.32,116.28,104.31,92.5,131.98,106.39,110.83,91.54,112.85,99.09,108.27,91.38,90.22,11.53,91.77,96.41,73.4457,304.1,158.46,567.7,83.49,17.22,31.16,125.49,361.55,141.39,26.9,32.68,183.7,92.57,121.72,31.31,44.91,171.69,66.99,138.75,49.78,54.5,129.25,61.26,129.44,18.75,46.17,35.65,28.78,166.82,19.73,383.9,107.23,137.65,115.67,83.99,276.68,55.43,72.43,189.84,51.51,316.67,436.6,82.06,128.08,82.53,95.06,115.69,31.54,108.01,40.45,358.98,58.16,76.43,241.97,349.35,85.43,39.25,43.02,26.87,526.94,323.42,105.77,83.7,61.09,37.89,253.9773,17.6089,56.75,25.53,95.5,32.77,86.34,270.21,54.95,219.57
3/25/2022,203.45,9552.397,2506.392,2077.983,2198.863,2172.406,2192.96,81.32,168.19,103.846302,2050.724474,24.38,2159.53,1125.01,98.789,1156.29,124.416058,1452.848,783.16,601.34,657.82,1589.78,877.48,2786.1,561.19,295.45,237.3,369.89,75.78,256.55,1272.32,1003.54,1120.01,935.35,944.58,3421.56,3281.16,2409.66,14500.85,30.03845,93.01089,45.44779,2.37189,21.79,44.25,24.18,24.76,58.14,24.66,10.78,16.31,14.14,53.16,12.19,0.995335887,13.13,45.11480083,18.30265871,96.56,123.01,120.65,112.03,116.53,93.05,113.16,112.32,129.06,116.84,104.33,92.83,131.73,106.16,110.56,91.95,112.6,99.92,108.69,91.77,89.81,11.75,89.62,97.45,73.3677,303.68,157.97,564.3,83.68,17.17,31.93,125.92,351.96,139.81,26.25,32.85,182.83,89.02,120.6,30.87,45.75,173.84,67.63,141.8,50.92,54.97,131.35,60.69,130.91,18.47,46.39,35.18,28.54,173.14,20.21,393.94,107.54,138.23,118.52,85.68,274.89,55.47,73.58,195.16,52.04,313.76,429.52,82.93,123.13,78.51,95.18,113.87,32.11,107.32,40.185,363.67,57.01,75.48,243.08,349.02,86.51,39.96,43.8,26,527.26,312.61,107.37,83.94,61.63,38.48,254.8637,17.9939,57,26.04,98.5,33.54,86.69,273.38,56.39,221.82
3/28/2022,203.46,9620.661,2524.716,2078.06,2230.262,2171.041,2196.89,81.83,170.32,96.607148,2035.613209,22.97,2150.98,1124.82,99.091,1158.83,124.575945,1491.668,786.39,585.92,655.86,1601.48,877.75,2820.35,558.61,299.24,237.94,372.17,76,264.2,1283.14,1002.24,1121.49,936.92,944.3,3488.54,3294.66,2430.73,14874.14,28.70356,94.63853,45.94393,2.39895,22.21,47.17,24.15,24.74,57.93,24.54,10.94,16.69,14.33,53.34,12.03,1.021931195,13.05,46.32026524,18.37814468,97.02,123.74,121.32,112.09,116.97,93.49,113.86,112.95,131.03,118.11,105.51,93.26,132.93,106.81,111.15,92.39,113.42,100.7,109.43,91.91,88.7,11.54,89.71,97.65,71.7914,310.7,158.45,574.08,83.88,17.19,33.26,124.96,367.5,141.93,26.99,32.37,187,91.71,120.49,31.18,46.39,176.39,67.12,140.6,49.87,55.14,131.47,59,132.39,18.67,46.89,34.72,28.495,173.5,20.12,397.38,106.05,140.89,117.79,84.81,277.62,55.51,73.22,194.6,51.31,315.93,438.3,82.84,118.71,78.57,94.27,114.57,32.14,107.95,39.775,363.4,56.5,73.98,243.02,350.49,87.04,39.39,43.65,26.64,521.73,312.33,107.76,84.43,60.99,37.6,258.3561,18.0165,57,25.29,98.63,32.93,86.85,275.34,55.36,223.59
3/29/2022,203.46,9738.595,2559.435,2133.096,2272.126,2193.064,2206.96,82.84,172.74,95.038968,2006.649953,23.05,2202.26,1136.45,98.404,1166.07,125.215699,1514.666,793.62,583.32,657.4,1610.34,885.63,2878.53,562.9,307.76,241.25,375.62,78.28,274.8,1296.43,1002.1,1119.41,938.73,944.37,3567.36,3356.3,2477.4,14916.83,29.96165,98.86181,48.98468,2.42153,23.78,56.99,25.47,25.67,57.99,25.04,11.31,17.39,15.33,56,12.97,1.037686962,13.91,47.03441441,18.54711171,98.6,125.97,123.06,112.56,119.19,95.15,115.49,115.39,135.37,120.35,107.08,94.93,134.67,108.87,113.13,93.85,115.34,103.39,111.03,93.2,91.64,11.78,93.55,101.99,73.8593,315.41,161.07,581.96,85.52,17.42,34.4,128.38,385.69,143.93,27.34,32.22,198.63,97.97,126.95,31.79,46.64,181.63,67.85,139.59,51.77,55.67,131.94,60.62,135.74,19.66,48.08,35.97,29.18,178.9,20.98,404.54,108.81,144.71,119.18,86.78,284.93,56.85,74.9,196.53,54.11,320.15,451.63,82.55,123.47,81.15,98.37,118.81,32.9,111.89,41.26,365.2,60.03,76.32,242.39,367.55,88.91,41.13,44.48,28.15,553.02,321.14,111.39,84.62,62.09,38.18,262.2296,18.1071,56.39,25,100.94,33.93,89.27,273.61,55.51,229.86
3/30/2022,203.46,9678.3,2540.846,2091.07,2245.01,2184.38,2213.93,82.59,170.72,98.30297,2029.002031,23.42,2204.09,1149.3,97.792,1160.77,125.519607,1491.735,794.85,590.15,652.76,1613.9,884.31,2839.31,561.02,306.02,239.92,378.76,76.73,264.8,1277.35,1001.8,1121.4,935.81,946,3530.49,3333.52,2401.93,14644.71,29.2726,98.46098,48.65568,2.46124,22.36,54.65,24.54,24.51,57.34,25.08,11.56,17.41,15.12,52.79,12.31,1.021977096,13.34,46.32234577,18.57585714,97.95,125.6,122.19,112.83,118.68,94.6,114.24,113.54,134.93,119.61,105.76,94.31,133.64,107.45,112.16,93.27,113.93,103.32,110.63,92.55,87.23,11.72,90.68,101.02,73.8047,313.86,152.73,580.23,85.41,17.28,32.98,127.46,334.28,143.5,26.67,31.98,190.39,89.55,124.12,31.38,46.83,178.11,67,140.39,49.9,56.05,132.13,56.51,130.8,19.37,47.57,35.52,27.615,176.83,19.75,390.26,106.52,144.16,120.37,86.34,279.16,56.42,74.31,194.07,53.08,311.32,444,83.58,118.34,77.45,96.48,114.41,31.89,109.19,40.3,359.19,56.44,75.82,237.91,362.24,89.35,39.67,43.57,27.36,547.62,311.06,112.6,85.5,61.42,38.1,263.5769,18.2203,56.37,25.5,99.36,33.1,88.1,276.69,53.98,227.85
3/31/2022,203.46,9527.459,2501.293,2070.125,2209.799,2152.113,2215.38,82.29,168.27,91.428508,2045.477507,22.65,2181.63,1141.79,98.312,1158.04,125.775508,1462.69,791.47,581.93,637.61,1594.81,870.46,2794.09,553.45,302.42,235.09,378.12,75.58,257.68,1266.29,1003.1,1121.41,934.6,946.64,3484.39,3276.53,2352.75,14338.56,28.84153,96.48391,47.02093,2.45963,21.17,54.06,24.15,23.83,57.25,25.39,11.88,16.62,14.81,51.36,12.86,1.002078572,13.11,45.42042114,18.49686563,96.57,124,119.97,113,117.07,93.05,111.88,111.03,132.85,117.78,104.05,92.76,131.55,105.71,110.58,91.86,112.22,100.92,108.94,90.82,86.08,11.48,89.88,100.42,71.4012,308.31,152.82,563.23,83.04,17.06,31.99,124.91,326.09,142.41,26.46,31.98,182.17,89.12,118.81,32.3,46.74,175.29,64.82,138.51,47.8,55.76,130.02,56.02,128.36,19.88,45.87,34.81,27.085,173.97,19.33,384.89,100.65,141.8,119.49,84.88,272.32,54.21,72.19,189.3,52.68,298.68,444.89,82.54,114.07,75.53,95.45,111.32,31.79,107.72,38.605,355.21,54.88,74.57,238.6,357.38,90.01,38.64,42.7,28.3,550.37,297.26,111.64,84.71,60.46,37.81,260.0048,17.8354,57.37,25.11,98.41,32.63,85.26,273.21,52.98,222.36
4/1/2022,203.46,9559.954,2511.268,2091.11,2217.985,2162.94,2209.45,81.95,168.54,90.507659,2013.890767,22.61,2171.15,1145.85,98.632,1158.73,125.119787,1465.809,801.38,586.89,636.27,1609.25,864.37,2789.45,559.73,308.54,237.17,383.62,76.11,260.65,1254.26,1003.11,1119.93,934.95,946.74,3506.35,3269.24,2309.68,14392.56,28.5338,96.51467,46.82064,2.41872,20.35,51.44,24.54,24.46,58,25.05,11.9,16.84,15.15,50.15,12.75,1.004215377,13.62,45.5172744,18.72846499,96.49,125.59,121.26,113.76,118.64,92.73,112.31,111.12,135.88,119.4,104.73,92.42,133,105.94,111.27,91.82,112.31,100.59,109.08,89.51,84.93,11.67,93.26,103.37,72.1737,309.42,146.99,570.89,83.56,17.3,31.42,124.98,320.54,140.47,26.89,32.44,181.95,90.74,120.07,32.26,47.49,181.17,62.82,139.54,47.46,55.66,130.15,55.15,125.97,19.7,46.04,34.42,27.62,175.04,19.53,385.06,99.43,145.9,121.41,82.7,274.41,54.88,70.86,191.12,53.28,278.5,443.94,78.2,118.14,71.55,94.76,111.8,32.04,106.77,35.07,354,55.53,76.41,246.26,363.97,94.23,37.84,42.1,27.72,549.72,301,112.93,85.71,60.34,37.4,258.5511,18.0995,57.48,25.75,98.86,31.35,86.23,259.96,55.76,224.85
4/4/2022,203.46,9637.367,2531.905,2095.44,2256.073,2159.217,2210.77,82.57,170.4,94.163705,2024.48964,23.14,2182.74,1161.65,99,1163.86,124.975868,1499.931,798.82,587.29,633.25,1597.22,862.86,2842.79,559.49,307.57,242.58,380.58,77.2,270.4,1278.34,1002.65,1119.59,937.94,946.21,3567.4,3337.95,2356.15,14802.8,29.40706,96.06162,46.61083,2.38573,21.77,52.56,26.21,24.17,57.27,25.39,12.33,17.28,15.56,52.25,13.75,1.027592118,14.44,46.57685341,18.6686371,96.48,125.02,120.63,113.54,118.29,92.89,112.22,111.3,134.37,118.75,104.42,92.59,132.39,105.92,111.17,91.85,112.04,101.35,108.95,89.89,86.33,11.24,96.09,103.26,71.807,314.97,153.81,569.55,83.24,17.32,32.22,123.9,330.85,143.45,29.29,32.09,187.82,95.52,122.22,31.38,47.01,178.59,62.97,137.09,47.82,55.87,130.27,55.5,126.54,20.54,45.25,35.59,27.13,174.57,20.5,384.97,101.47,146.55,119.18,82.04,278.62,54.79,69.68,185.07,54.02,277.71,444.26,78.77,114.57,72.3,95.16,112.13,32,108.75,34.295,349.9,56.36,77.07,243.9,366.91,89.98,38.62,42.31,27.92,550.63,315.43,110.42,85.62,60.62,37.72,256.3883,18.2505,57.44,25.68,98.84,31.86,86.76,257.74,55,233.89
4/5/2022,203.46,9517.938,2497.1,2046.043,2210.928,2141.051,2191.46,81.5,166.69,92.960219,2017.878462,22.77,2176.49,1156.75,99.472,1154.69,123.776305,1464.657,799.36,578.43,628.52,1600.1,850.83,2780.5,555.07,307.76,239.22,383.11,75.4,256.32,1256.6,1002.49,1122.93,933.7,947.21,3516.08,3274.54,2254.38,14429.4,28.47289,96.23597,44.81288,2.33851,19.87,49.38,25.07,22.47,55.9,25.09,11.98,17.01,15.04,49.59,13.46,1.00342615,13.14,45.48150174,18.68125705,95.39,125.56,120.54,113.86,118.61,91.58,111.23,109.93,134.89,118.79,103.84,91.32,132.25,104.98,110.83,90.83,110.91,100.21,108.37,88.36,83.06,11.12,93.25,103.56,70.3087,310.88,145.46,574.85,82.07,17.12,31.94,120.71,354.33,140.09,27.87,32.22,185.65,92.67,115.13,30.58,47.17,179.41,61.86,137.24,46.91,54.92,128.89,53.04,126.32,19.49,44.54,34.42,26.32,175.41,20.14,381.21,98.79,146.41,120.23,81.32,272.66,53.9,67.48,170.12,52.15,269.32,438.75,77.95,110.75,65.59,94.86,109.84,31.69,105.03,32.88,342.22,53.42,73.52,233.81,363.32,89.14,38.02,41.78,27.46,544.86,316.01,110.93,86.33,59.74,36.84,254.7219,18.0316,57.65,24.8,97.98,30.77,86.89,252.11,53.07,231.84
4/6/2022,203.46,9425.49,2470.68,2016.937,2163.017,2141.978,2184.91,80.86,163.81,87.735993,2013.156192,22.42,2141.33,1142.5,99.599,1148.18,123.536372,1426.107,810.46,581.57,624.39,1624.87,844.33,2709.72,548.87,312.53,234.17,390.76,73.74,248.4,1215.21,1002.77,1125.72,929.2,950.03,3415.44,3215.93,2187.32,13959.62,27.79111,90.4984,42.74845,2.27273,18.59,48.46,23.93,21.61,55.29,24.57,11.6,16.41,15,47.08,12.18,0.977015817,12.14,44.28442154,18.94066701,95.37,128.04,121.67,115.45,120.45,91.38,111.76,110.15,138.18,120.44,104.79,91.17,133.88,105.02,111.28,90.92,110.78,99.76,108.69,87.56,80.49,11.14,93.33,101.56,70.1605,299.5,139.28,576.64,81.25,17.01,31.21,119.04,335.07,137.2,26.22,33.06,190.86,87.8,110.79,30.27,47.8,182.6,60.33,139.02,45.52,54.37,129.39,52.06,121.97,17.74,43.88,34.05,26.055,174.29,19.64,373.53,96.74,149.07,122.05,79.94,264.73,52.8,65.12,168.01,51.54,262.56,430.34,77.34,107,61.8,89.51,105.58,31.67,100.98,31.42,325.47,50.11,72.33,230.79,353.55,88,37.25,40.92,25.38,552.2,300.08,109.92,86.49,57.99,35.85,256.4592,18.1373,58.73,24.42,99.17,30.4,86.71,242.93,53.24,223.3
4/7/2022,203.46,9466.761,2479.62,2009.799,2169.394,2149.347,2180.82,80.73,165.1,87.553646,2029.316849,22.36,2126.57,1126.06,99.751,1145.9,123.392453,1431.667,820,589.46,623.78,1655.01,846.93,2716,552.33,309.84,232.46,389.78,73.63,244.54,1198.93,1002.76,1129.83,928.18,950.26,3422.71,3228.77,2187.65,13873.63,27.3853,90.12593,41.44137,2.2718,17.48,47.76,23.15,21.85,55.55,24.78,11.64,16.49,14.7,46.4,12.79,0.980824934,12.15,44.45707435,19.16361937,95.93,128.44,123.37,116.71,121.09,91.86,113.47,110.5,137.99,122.02,106.59,91.53,136.65,106.78,113.13,91.51,113.15,101.46,110.33,88.02,81.09,11.3,92.43,101.53,69.8093,301.37,139.22,596.6,80.68,16.78,31.62,118.25,327.82,137.56,25.96,33.73,194.8,88.82,110.41,29.96,47.38,182.27,59.49,140.41,45.42,54.63,128.55,53.18,121.22,17.8,43.69,34.33,26.025,173.74,20.2,369.59,95.5,148.17,120.86,78.89,267.02,53.22,65.07,165.53,51.26,263.99,437.88,76.32,106.55,61.76,88.87,105.37,31.32,104,31.165,320.92,50.85,71.52,237.12,349.55,88.05,37.55,40.11,25.09,537.24,296.96,109.06,87.08,58,35.31,265.6156,17.9108,59.88,24.93,98.62,30.41,86.72,244.86,53.65,222.95
4/8/2022,203.46,9441.836,2472.204,1994.562,2145.553,2159.107,2169.28,80.24,164.28,89.586809,2037.502117,22.62,2139.56,1127.93,99.796,1143.63,122.960594,1417.791,823.24,605.71,630.05,1664.59,841.81,2677.04,555.39,310.87,230.73,390.94,73.37,240.9,1180.83,1003.6,1131.25,924.61,950.63,3387.82,3192.05,2124.99,13590.45,27.61882,90.55158,41.5854,2.38356,16.9,47.25,22.55,21.46,54.81,25,11.62,16.67,14.54,48.36,12.48,0.971318585,11.54,44.02618758,19.23933903,96.19,130.02,124.32,118.98,122.31,91.98,114.12,110.83,138.37,122.37,106.81,91.71,136.63,106.52,113.15,91.79,112.55,101.68,110.69,88.16,77.23,11.4,90.34,102.03,70.0278,296.97,136.69,597.16,78.87,16.92,32.64,116.12,335.78,138.13,25.05,34.75,194.24,84.96,108.24,30.09,48.2,182.53,59.15,141.93,46.13,54.28,127.73,52.33,124.16,16.76,43.38,33.77,25.835,175.8,20.56,371.97,93.88,149.98,121.71,77.91,266.64,53.26,66.05,168.7,51.02,259.91,425.76,75.07,106.73,59.1,87.64,107.71,31.31,103.5,30.685,317.05,50.64,70.44,237.81,352.27,87,38.4,40.34,24.44,561.48,287.41,109.05,86.09,57.81,35.94,265.2877,18.2203,61.67,25.9,99.45,30.71,86.67,241.98,55.56,222.33
4/11/2022,203.46,9282.478,2433.119,1980.324,2099.209,2139.588,2159.42,79.69,160.79,85.967232,2040.335479,22.26,2126.86,1111.76,99.932,1143.43,122.576742,1390.934,819.38,586.88,627.04,1631.84,839.33,2607.31,552.87,306.67,226.86,385.53,73.45,239.75,1182.16,1004.57,1128.05,923.1,951.83,3297.21,3114.17,2067.58,13307.5,27.50514,90.50753,41.52133,2.40974,17.21,47.54,22.95,21.49,54.85,24.97,11.42,16.65,14.42,48.39,12.75,0.952919044,10.59,43.19220618,19.1491298,95.51,128.49,122.11,117.91,120.91,91.22,112.78,108.9,136.5,120.25,105.04,90.94,133.47,104.66,111.21,91.04,110.32,100.74,109.55,87.34,75.52,11.37,87.32,101.92,69.9732,285.26,135.36,589.71,78.4,16.93,32.24,115.46,340.89,143.02,24.94,33.53,207.02,84.31,109.41,28.93,48.48,183,59.04,142.9,47.69,52.88,126.37,51.27,123.88,16.51,42.44,33.07,25.95,175.58,20.73,369.89,94.49,145.47,120.51,78.17,262.28,52.56,64.57,168.42,50.19,258.1,414.16,74.8,104.34,56.76,86.44,107.77,31.52,101.36,30.675,316.03,51.33,69.22,239.17,347.37,85.42,38.29,40.48,26.07,559.15,277.4,108.11,84.58,57.24,35.91,258.0459,19.63,60.65,25.22,99.02,30.88,85.73,243.11,54.64,216.46
4/12/2022,203.47,9251.067,2424.946,1986.937,2092.302,2133.938,2165.82,80.3,159.94,91.720263,2069.508614,23.11,2113.28,1110.4,100.292,1143.35,123.344446,1393.725,819.22,597,620.35,1616.38,838.15,2598.1,553.05,305.61,225.02,387.1,73.06,239.79,1180.06,1003.1,1126.91,923.5,951.74,3266.09,3136.48,2053.92,13269.71,27.75135,91.61018,41.18876,2.36172,16.67,47.37,22.37,21.84,55.35,24.65,11.53,16.79,13.95,47.24,12.41,0.954831138,10.24,43.27887417,19.14539056,95.4,128.72,121.81,116.83,120.63,91.06,112.5,108.96,136.96,119.65,104.37,90.91,131.72,103.32,109.97,90.89,108.71,101.54,109.21,87.21,76.04,11.44,87.15,101.94,70.2307,282.06,136.09,558.24,79.16,17.07,32.71,115.77,346.6,144.6,24.42,32.57,207.71,83.2,109.13,29.96,48.78,182.85,58.14,142.12,48.89,51.82,125.98,51.1,123.56,16.09,41.78,33.04,26.03,173.49,20.99,366.65,94.33,145.52,120.2,77.92,262.7,52.62,65.12,168.7,49.94,260,412.23,74.85,105.47,57.05,88.02,105.97,31.87,100.56,30.925,318.8,51.1,68.51,241.8,345.8,82.41,39.59,40.19,27.11,556.32,264.9,107.56,83.89,60.3,36.06,248.8451,19.56,58.75,26.27,98.58,30.7,84.85,245.06,56.01,214.14
4/13/2022,203.47,9356.213,2454.765,2025.102,2128.583,2151.362,2167.72,80.78,162.16,95.048085,2078.848215,23.76,2113.9,1119.32,99.875,1145.78,123.648354,1428.729,824.86,605.12,619.85,1623.31,846.25,2639.45,561.14,306.87,227.96,386.45,74.79,247.77,1189.54,1003.58,1123.73,927.21,950.06,3312.32,3182.33,2099.45,13683.88,28.2037,92.76058,41.51483,2.41999,17.14,49.52,23.26,23.06,55.21,25.01,10.61,17.31,14.29,49.53,13.02,0.978812131,10.67,44.36584162,19.27719887,96.24,128.95,122.73,117.33,121.26,91.99,113.64,110.47,137.22,120.66,105.4,91.81,133.15,104.63,111.15,91.67,110.24,103.04,110.19,88.4,75.7,11.54,90.41,101.5,70.8159,287.62,140.5,564.85,80.06,17.29,34.26,116.99,353.22,149.65,25.03,32.32,213,86.01,110.92,31,48.49,184.85,58.29,141.88,51.13,52.15,126.14,51.54,124.71,16.66,42.11,34,26.505,172.51,21.3,366.97,96.86,147.15,119.9,78.11,266.58,52.96,65.72,172.92,50.57,266.58,418.34,75.6,109.21,58.37,93.93,107.34,31.96,101.57,31.735,324.75,53.08,69.62,242.67,355.14,84.45,41.05,40.33,28.11,575.1,268.09,108.33,83.55,60.81,36.24,251.4866,19.42,58.34,26.57,106.08,31.01,86.54,244.63,57.19,214.99
4/14/2022,203.47,9242.581,2424.609,2004.98,2087.792,2140.182,2154.04,80.24,159.14,97.509762,2068.249342,24.06,2118.51,1117.36,100.321,1141.35,122.768668,1406.281,824.51,607.63,613.38,1615.79,845.44,2574.88,559.23,305.08,223.81,386.48,73.9,242.03,1171.91,1004.94,1124.38,925.38,950.9,3248.93,3094.04,2032.96,13350.11,28.32356,92.76058,41.28467,2.41999,16.34,47.12,22.45,22.83,54.44,25.02,10.72,16.84,14,49.1,12.38,0.963433165,10.07,43.66877142,19.26901927,95.59,129.09,122.24,117.22,121.1,91.21,113.19,109.52,136.9,120.18,104.82,91.11,132.72,103.7,110.33,91.05,109.34,102.78,109.86,88.15,73.98,11.66,87.77,102.45,70.8784,279.83,136.91,548.19,78.61,17.53,34.49,117.11,334.53,147.03,24.16,32.1,213.85,81.07,108.08,30.33,48.93,185.58,58.2,141.16,52.19,51.17,126.56,51.19,123.79,15.25,41.28,33.85,26.575,166.49,21.45,364.82,97.47,145.02,119.74,78.69,263.87,52.43,66.57,170.79,50.01,264.75,404.83,76.38,106.68,56.43,97,106.12,31.94,98.71,31.165,331.07,51.37,69.58,240.71,357.82,85.35,40.83,40.07,27.55,585.93,251.19,107.86,82.81,61,36.41,245.5123,19.54,58.32,26.61,106.22,31.25,84.14,246.21,57.23,210.18
