Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BBJQV0 FIGI,BBG011WXCRR6 FIGI,BBG000H4FSM0 FIGI,BBG001M8HHB7 FIGI,BBG000N9MNX3 FIGI,BBG0024QY1Y6 FIGI,BBG000JW9B77 FIGI,BBG00BLYKS03 FIGI,BBG00KHY5S69 FIGI,BBG00LPWLFD4 FIGI,BBG000Q8RVM1 FIGI,BBG000BLZRJ2 FIGI,BBG000KKFC45 FIGI,BBG000BNGBW9 FIGI,BBG000BB6WG8 FIGI,BBG000D25424 FIGI,BBG00YC53854 FIGI
11/8/2022,205.32,3828.11,2101.123,1808.929,1726.692,1950.741,1980.77,72.82,148.27,88.478164,1712.42,22.44,1821.86,900.02,109.636,1117.16,112.812632,1057.178,757.1,714.51,571.7,1547.16,819.46,2169.59,486.12,227.98,155.73,336.21,52.56,157.1,997.63,991.15,1156.85,916.79,962.63,2754.72,2651.23,1642.04,8010.96,146.02,10.24,3828.11,19.68,191.3,97.6,25.54,127,482.11,7.22,23.94,85.28,11059.5,4.46,96.39,5.24,12.3
11/9/2022,205.35,3748.57,2056.265,1760.4,1684.058,1914.007,1983.78,71.95,144.89,85.413124,1706.74,21.84,1807.96,900.32,110.549,1109.86,112.860506,1024.237,748.54,679.63,562,1530.84,807.6,2112.06,478.42,225.5,152.77,333.38,50.96,147.88,992.52,990.15,1161.32,913.45,963.87,2697.99,2569.55,1586.02,7670.35,137.76,10.24,3748.57,19.91,177.59,101.9,26.09,122.36,469.47,6.51,22.96,83.45,10797.55,4.38,93.06,5.16,11.88
11/10/2022,205.37,3956.37,2173.723,1867.927,1801.794,2001.122,2022.98,74.19,148.72,86.050015,1755.45,22.02,1871.56,889.6,108.206,1121.55,115.098216,1103.074,766.93,694.74,590.86,1570.5,841.77,2287.95,504.97,242.96,162.43,349.24,55.66,163.98,1034.66,991.81,1162.11,919.65,957.92,2904.68,2778.18,1750.24,8604.1,157.5,10.24,3956.37,20.86,190.72,93.7,23.53,135.76,506.57,8,24.36,88.8,11605.96,4.64,94.28,5.67,12.94
11/11/2022,205.37,3992.93,2195.85,1882.74,1827.091,2013.483,2022.98,74.45,148.09,88.527921,1771.24,22.42,1918.41,935.73,106.292,1128.94,114.890455,1130.234,765.85,716.02,595.51,1550.4,840.9,2327.4,510.85,242.7,166.45,345.24,57.74,173.77,1052.96,992.58,1159.31,923.3,959.25,2944.6,2821.28,1800.42,8974.56,163.27,10.24,3992.93,22.17,195.97,92,22.52,143.12,518.09,8.48,25.45,90.78,11817.01,4.75,93.07,5.59,13.61
11/14/2022,205.45,3957.25,2174.548,1861.251,1806.008,1997.138,2019.27,73.9,148.03,85.452929,1771.4,21.98,1913.56,939.78,106.66,1127.22,114.698651,1110.931,758.89,712.28,586.34,1550.94,835.18,2304.92,509.79,236.28,166.01,340.85,55.76,170.53,1044.72,991.16,1159.99,923.86,960.12,2911.58,2797.64,1786.06,8780.46,162.95,10.24,3957.25,21.52,190.95,91.9,23.73,142.01,513.22,8.51,25.59,89.81,11700.94,4.74,94.28,5.56,13.96
11/15/2022,205.46,3991.73,2195.73,1889.204,1828.308,2012.808,2032.53,74.55,148.59,86.497829,1778.94,22.31,1931.3,960.64,106.404,1129.4,115.146193,1124.693,767.14,720.16,588.01,1549.85,841.64,2333.42,509.21,239.2,168.96,344.51,56.56,174.45,1050.76,990.67,1160.49,923.88,958.56,2937.32,2828.68,1827,8831.3,166.66,10.24,3991.73,21.33,194.42,93.5,24.54,148.3,524.42,8.59,26.91,90.5,11871.15,4.8,94.53,5.44,14.84
11/16/2022,205.47,3958.79,2174.635,1853.165,1808.373,1993.704,2044.91,74.39,147.89,85.174289,1773.87,22.07,1922.08,954.31,106.281,1122.69,115.801497,1108.272,770.67,704.68,585.36,1547.86,835.1,2299.69,504.22,237.17,168.01,347.51,55.12,165.88,1041.36,990.8,1164.51,921.95,957.66,2917.02,2801.6,1753.62,8660.98,159.1,10.26,3958.79,20.34,186.92,90,24.11,143.65,511.73,8.16,26.31,89.82,11699.09,4.71,95.19,5.38,13.68
11/17/2022,205.5,3946.56,2165.916,1839.123,1800.217,1985.828,2035.55,74.07,148.48,81.243474,1760.44,21.63,1901.59,942.36,106.694,1119.78,115.210128,1094.215,770.79,705.52,582.22,1547.21,833.02,2304.62,499.41,235.22,166.9,341.28,55.13,163.31,1038.38,990.86,1165.81,921.64,960.57,2898.78,2839.17,1761.15,8461.16,156.77,10.26,3946.56,20.26,183.17,88.8,23.93,139.23,512.11,8.24,26.93,88.95,11676.86,4.73,94.6,5.33,13.2
11/18/2022,205.51,3965.34,2175.764,1849.732,1804.799,1999.015,2032.61,74.23,149.45,79.691051,1750.68,21.44,1922.38,943.01,106.93,1117.51,114.874497,1094.654,778.78,699.19,586.71,1565.77,838.94,2307.6,502.64,238.25,166.31,348.1,54.79,160.67,1032.18,990.61,1166.16,920.02,960.92,2895.36,2858.97,1757.48,8401.38,154.09,10.28,3965.34,19.91,180.19,87.3,23.12,138.99,515.16,7.99,26.09,89.2,11677.02,4.79,95.15,5.44,12.9
11/21/2022,205.57,3949.94,2166.338,1839.141,1788.83,1998.77,2032.74,74.2,149.46,79.342751,1738.05,21.4,1897.49,931.05,107.835,1114.2,114.890455,1079.211,786.39,689.46,588.69,1566.48,842.06,2281.53,504.54,239.96,164.96,349.83,53.68,155.93,1025.39,991.35,1168.2,917.87,961.56,2878.47,2806.78,1734.67,8254.6,153.17,10.3,3949.94,19.09,167.87,83.8,22.36,135.56,517.44,7.85,25.69,89.08,11553.45,4.71,96.11,5.4,12.25
11/22/2022,205.59,4003.58,2195.822,1860.441,1814.163,2024.432,2042.44,74.74,151.62,80.244824,1740.25,21.66,1919.94,927.41,107.222,1114.06,115.194169,1091.888,792.03,711.39,594.73,1580.33,848.4,2325.53,515.8,241.07,167.15,352.78,55.06,157.12,1026.69,991.34,1169.64,918.27,961.86,2926.95,2847.13,1792.69,8325.08,160.38,10.3,4003.58,19.54,169.91,79.4,21.29,135.8,530.05,7.51,25.44,89.67,11724.84,4.78,97.67,5.61,11.9
11/23/2022,205.62,4027.26,2209.262,1863.517,1830.651,2029.975,2053.25,75.16,151.54,77.261045,1749.68,21.25,1946.22,932.3,106.076,1116.37,115.545759,1106.365,794.68,703.13,596.95,1585.76,851.7,2345.86,517.93,241.43,169.18,356.44,56.22,159.97,1033.52,991.99,1167.24,918.48,961.27,2953.65,2864.21,1814.74,8405.68,165.19,10.3,4027.26,19.64,183.2,76.8,20.35,140.89,533.64,7.46,25.77,89.93,11838.72,4.79,96.78,5.83,12.45
11/24/2022,205.62,4027.26,2209.262,1863.517,1830.651,2029.975,2053.25,75.16,151.54,77.261045,1755.24,21.25,1967.08,945.57,106.076,1116.37,115.545759,1106.365,794.68,703.13,596.95,1585.76,851.7,2345.86,517.93,241.43,169.18,356.44,56.24,159.97,1033.52,991.99,1167.24,918.48,961.27,2953.65,2864.21,1814.74,8405.68,165.19,10.3,4027.26,19.64,183.2,76.8,20.42,140.89,533.64,7.46,25.77,89.93,11838.72,4.79,96.78,5.83,12.45
11/25/2022,205.66,4026.12,2209.23,1869.191,1826.063,2035.576,2054.04,75.01,151.74,75.615506,1754.93,21.02,1962.94,941.01,105.959,1115.92,115.625754,1107.04,795.14,701,599.37,1595.63,854.86,2330.19,517.32,242.98,167.99,358.67,56.54,159.46,1028.11,992.97,1165.89,918.46,961.8,2958.33,2820.14,1792.12,8343.65,162.7,10.3,4026.12,19.83,182.86,77.4,20.5,140.05,529.91,7.48,25.33,90.91,11756.03,4.82,97.4,5.72,12.64
11/28/2022,205.72,3963.94,2174.537,1830.964,1797.27,2002.59,2053.46,74.22,149.95,76.567143,1741.36,20.85,1949.01,930.77,106.681,1113.63,115.513842,1100.385,792.68,681.81,588.73,1583.67,839.42,2280.52,505.94,236.18,165.39,354.83,55.37,155.28,1020.49,992.78,1167.28,917.81,961.61,2905.36,2751.87,1747.35,8384.71,158.27,10.29,3963.94,19.45,182.92,81.6,22.21,139.45,522.21,7.23,25.55,89.89,11587.75,4.7,96.25,5.45,11.8
11/29/2022,205.75,3957.63,2171.606,1836.551,1786.725,2009.644,2045.59,74.54,150.1,77.51878,1749.85,21.13,1945.94,952.94,106.822,1113.51,115.306081,1095.492,789.76,690.53,592.65,1579.99,844.62,2258.28,507.45,240.21,164.84,352.24,55.48,156.2,1018.69,993.71,1165.92,918.81,962.82,2885.04,2704.77,1739.28,8254.32,156.39,10.29,3957.63,19.58,180.83,79.9,21.89,138,521.39,7.25,26.85,91.08,11503.45,4.74,96.45,5.64,12.25
11/30/2022,205.76,4080.11,2239.123,1886.577,1859.068,2053.2,2058.01,75.66,152.76,79.848309,1768.52,21.59,1944.03,972.29,105.95,1116.6,115.817557,1133.646,804.18,694.3,602.43,1618.69,858.06,2371.98,519.72,245.82,172.94,361.25,57.96,163.38,1034.63,993.25,1166.62,920.61,958.74,3027.88,2825.78,1846.02,8626.51,169.23,10.31,4080.11,20.39,194.7,75.2,20.58,117.65,551.03,7.74,28.16,93.07,12030.06,4.93,97.5,5.77,13.05
12/1/2022,205.81,4076.57,2238.333,1881.678,1859.645,2050.606,2078.64,75.62,152.01,80.512472,1803.1,21.47,1995.94,978.3,104.728,1116.07,116.920403,1132.416,800.38,691.37,598.13,1622.56,858.03,2373.66,519.55,245.05,173.45,360.58,57.65,162.83,1034.98,993.44,1167.2,919.33,958.7,3033.38,2832.22,1837.83,8545.05,171.35,10.31,4076.57,20.62,194.7,73.2,19.84,124.07,550.75,7.32,27.74,93,12041.89,5,91.32,6.03,12.28
12/2/2022,205.83,4071.7,2235.668,1892.839,1857.048,2050.304,2085.61,75.56,152.66,79.283274,1797.63,21.21,1983.24,973.85,104.545,1117.01,116.984338,1130.286,803.89,687.2,595.56,1626.18,863.37,2360.63,525.28,244.03,173.55,358.89,58.39,165.59,1032,994.28,1165.6,920.79,959.18,3019.87,2821.05,1818.55,8429.98,168.76,10.31,4071.7,20.31,194.86,71.2,19.06,124,540.8,7.63,28.53,92.1,11994.26,5.05,91.71,6.11,12.95
12/5/2022,205.9,3998.84,2192.891,1840.222,1820.835,2009.688,2069.94,74.84,150.33,76.259843,1768.68,20.59,1982.92,984.26,105.289,1111.93,116.201165,1096.925,794.23,667.01,580.68,1610.11,848.65,2321.54,515.03,239.84,170.94,356.75,56.33,158.36,1024.68,994.54,1169.18,920.25,960.81,2949.48,2795.01,1797.38,8153.62,166.1,10.31,3998.84,19.58,182.45,73.2,20.75,118.33,530.64,7.38,28.44,89.81,11786.8,4.94,90.77,5.95,12.23
12/6/2022,205.94,3941.26,2160.801,1812.575,1788.322,1986.481,2077.51,74.57,148.57,73.603189,1771.04,20.1,1970.04,972.93,105.578,1109.92,116.712642,1079.116,788.85,649.35,575.7,1598.13,838.91,2271.92,510.5,237.95,166.54,359.12,56.35,152.82,1016.71,994.36,1170.45,918.53,961.29,2895.63,2729.7,1751.06,7912.84,159.87,10.31,3941.26,19.02,179.82,76.2,22.17,113.83,525.82,7.15,28.8,87.51,11549.69,4.87,90.85,5.83,11.73
12/7/2022,205.98,3933.92,2156.615,1806.901,1782.507,1984.874,2095.05,74.98,149.02,71.382703,1786.27,19.94,1957.78,958.77,105.1,1111.51,117.495815,1073.981,791.81,647.47,573.1,1611.67,837.76,2260.23,509.25,238.56,164.99,357.43,53.58,151.09,1007.86,991.97,1168.94,918.78,961.76,2886.83,2697.07,1752.15,7923.63,161.2,10.31,3933.92,17.8,174.04,78.1,22.68,113.2,518.5,7.25,28.18,87.28,11497.39,4.82,93.17,5.96,11.9
12/8/2022,206.02,3963.51,2173.564,1818.29,1801.818,1994.423,2089.22,75.04,149.22,70.837494,1789.14,19.87,1961.62,969.21,104.774,1112.71,116.808492,1085.236,795.26,644.46,573.96,1626.07,842.55,2296.23,512.69,240,164.16,359.44,54.11,152.27,1011.5,991.66,1169.72,919.52,961.94,2921.01,2731.17,1806.61,8093.47,171.69,10.31,3963.51,18.64,173.44,75.4,22.29,114.24,531.08,7.31,29.1,88.69,11637.5,4.9,92.4,5.95,12
12/9/2022,206.03,3934.38,2157.257,1796.661,1787.485,1979.304,2076.4,75.04,146.66,70.401327,1797.32,19.89,1978.88,978.28,104.81,1111.32,116.440843,1079.62,789.18,629.47,572.33,1605.2,835.7,2281.8,507.77,239.51,164.19,357.73,53.98,149.49,1018.91,992.35,1169.61,917.76,963.48,2900.45,2718.87,1793.53,7975.17,170.01,10.31,3934.38,18.49,179.05,78.3,22.83,115.08,544.72,7.26,28.95,89.47,11563.33,4.89,91.88,5.96,11.62
12/12/2022,206.09,3990.56,2188.638,1818.614,1814.629,2006.333,2076.32,75.33,148.69,72.532598,1781.44,20.22,1964.12,963.58,105.131,1113.45,116.201165,1083.791,797.34,645.12,579.55,1621.85,849.99,2331.38,512.32,241.66,165.35,365.85,54.91,151.6,1019.1,993.88,1166.2,918.49,963.61,2971.62,2765.32,1833.44,8103.25,175.35,10.31,3990.56,18.56,167.82,77.7,25,118.54,556.63,7.24,28.61,91.12,11706.44,4.93,93.33,5.89,11.59
12/13/2022,206.12,4019.65,2205.019,1832.362,1830.823,2018.565,2090.71,76.11,147.49,74.733259,1810.8,20.68,2008.98,965.25,103.98,1116.35,117.160184,1085.926,796.01,656.54,581.26,1626.3,853.02,2357.99,519.21,246.59,168.16,367,55.26,150.88,1023.77,995.11,1167.46,919.18,962.31,3006.13,2783.31,1867.41,8271.02,180.72,10.33,4019.65,18.93,160.95,72.4,22.55,120.99,571.04,7.22,28.36,92.71,11834.21,4.99,93.23,6.03,11.4
12/14/2022,206.14,3995.32,2192.283,1820.454,1818.96,2008.115,2096.71,75.68,147.25,76.606794,1807.32,20.93,2013.56,973.71,103.77,1116.78,117.080189,1078.043,795.43,652.33,573.74,1628.65,851.42,2337.75,513.45,244.09,166.72,366.41,55.11,150.12,1015.82,995.63,1166.19,919.95,962.81,2998.58,2744.63,1839.58,8194.27,176.74,10.33,3995.32,18.68,156.8,68.8,21.14,120.57,574.44,7.2,28.54,90.5,11740.92,4.99,92.8,5.92,11.35
12/15/2022,206.15,3895.75,2137.016,1774.606,1764.228,1967.011,2098.12,75,145.29,75.446987,1776.85,20.74,1961.54,960.22,104.558,1113.25,117.335927,1058.81,782.22,648.88,562.23,1598.35,830.55,2249.46,497.94,240.96,160.31,361.77,53.56,142.73,1001.27,995.04,1167.47,918.1,963.75,2899.8,2623.17,1766.99,7912.58,169.52,10.33,3895.75,18.16,157.67,75.5,22.83,114.99,558,7.06,27.86,87.79,11345.22,4.79,92.42,5.64,10.86
12/16/2022,206.18,3852.36,2113.193,1763.42,1744.796,1945.939,2093.05,74.6,144.28,73.642841,1793.08,20.43,1936.53,957.3,104.701,1113.51,117.304011,1040.396,778.1,640.28,558.05,1575.84,826.54,2220.94,495.88,233.82,160.14,355.76,53.5,140.34,1002.32,994.97,1166.53,917.59,961.91,2862.57,2586.45,1748.81,7856.02,165.71,10.33,3852.36,18,150.23,75.8,22.62,111.5,555.91,6.88,27.94,86.86,11243.72,4.63,92.31,5.73,11.19
12/19/2022,206.24,3817.66,2092.54,1738.581,1721.04,1933.12,2080.7,74.22,144.03,74.535001,1787.62,20.41,1930.27,957.64,104.721,1109.58,116.664665,1023.136,777.78,641.14,556.76,1570.16,822.28,2189.5,489.24,231.2,156.64,354.29,53,134.61,992.38,993.53,1169.26,916.17,963.16,2821.46,2548.51,1726.29,7606.76,162.54,10.33,3817.66,17.26,149.87,73,22.42,108.09,549.63,6.95,27.78,85.55,11084.59,4.6,92.65,5.73,10.75
12/20/2022,206.27,3821.62,2095.64,1748.017,1721.805,1938.788,2067.44,74.03,144.59,75.427161,1817.94,20.42,1940.43,951.08,103.965,1110.9,116.057235,1011.567,777.64,650.86,558.46,1569.24,823.45,2192.93,492.42,230.58,157.77,354.51,52.16,133.93,990.59,993.35,1167.69,916.48,962.34,2839.28,2548.18,1713.65,7629.41,160.85,10.33,3821.62,17.49,137.8,72.1,21.48,109.83,544.02,7.18,27.36,85.16,11072.42,4.58,92.94,6.09,11.18
12/21/2022,206.3,3878.44,2127.048,1776.941,1749.689,1965.971,2071.24,74.66,146.66,77.465465,1814.39,20.87,1957.58,952.98,104.162,1111.25,116.089129,1027.582,784.02,663.17,567.97,1589.73,838.65,2229.68,496.54,232.69,159.64,359.32,53.04,135.47,992.95,993.78,1169.09,916.97,961.1,2871.19,2599.32,1756.86,7774.49,165.01,10.33,3878.44,17.8,137.57,68.1,20.07,107.35,561.23,7.56,28.13,86.87,11235.88,4.64,94.27,6.15,11.14
12/22/2022,206.32,3822.39,2096.209,1754.086,1715.674,1947.118,2069.36,74.2,145.05,76.673891,1792.52,20.71,1946.48,964.06,104.433,1109.18,116.073182,1000.968,781.76,647.84,562.43,1587.22,828.14,2173.04,491.86,231.75,157.8,357.04,52.31,132.15,980.89,993.41,1167.88,916.33,963.16,2815.07,2544.67,1676,7506.05,153.39,10.39,3822.39,17.48,125.35,73.5,21.97,103.97,553.09,7.22,27.96,86.37,10956.14,4.61,93.49,6.09,10.8
12/23/2022,206.34,3844.82,2108.12,1760.932,1722.233,1961.196,2062.22,74.39,146.63,78.72209,1798.2,21.09,1943.56,954.78,104.314,1107.26,115.593952,1008.097,785.87,668.33,565.89,1588.53,832.86,2175.54,495.38,233.8,159.5,360.8,52.55,130.8,978.05,993.87,1169.55,914.9,962.81,2825.49,2540.16,1674.9,7630.29,152.06,10.39,3844.82,17.85,123.15,70.6,20.87,101.99,552.43,7.19,27.8,86.11,10985.45,4.64,94.62,6.16,10.96
12/26/2022,206.34,3844.82,2108.12,1760.932,1722.233,1961.196,2062.22,74.39,146.63,78.72209,1798.2,21.09,1944.32,956.48,104.314,1107.26,115.593952,1008.097,785.87,668.33,565.89,1588.53,832.86,2175.54,495.38,233.8,159.5,360.8,52.51,130.8,978.05,993.87,1169.55,914.9,962.81,2825.49,2540.16,1674.9,7630.29,152.06,10.39,3844.82,17.85,123.15,70.6,20.87,101.99,552.43,7.19,27.8,86.11,10985.45,4.64,94.62,6.16,10.96
12/27/2022,206.43,3829.25,2099.364,1749.516,1705.753,1962.518,2049.76,73.62,146.89,78.692406,1813.69,21.24,1950.83,959.39,104.179,1102.93,114.827266,991.5471,789.55,675.96,565.7,1584.31,835.58,2154.38,495.53,233.47,157.62,363.03,52.07,125.1,969.2,994.22,1170.13,911.33,964.42,2817.04,2514.62,1631.47,7434.81,141.21,10.39,3829.25,17.61,109.1,70.2,21.65,100.66,553.54,6.76,29.12,85.06,10822.51,4.62,95.91,6.31,10.8
12/28/2022,206.46,3783.22,2073.784,1722.021,1683.516,1939.361,2045.74,72.63,145.16,78.128409,1804.35,21.04,1943.3,960.18,104.463,1101.85,114.683537,983.0622,779.62,660.95,563.33,1574.23,824.6,2118.97,488.12,229.75,155.24,359.52,51.49,123.3,967.49,993.15,1169.04,910.72,963.71,2785.31,2447.56,1609.33,7328.7,140.36,10.39,3783.22,17.26,112.71,70.4,22.14,99.96,544.89,6.72,28.16,84.46,10679.34,4.56,93.62,6.04,10.96
12/29/2022,206.48,3849.28,2111.158,1766.25,1721.194,1968.158,2053.54,73.57,145.95,77.574307,1814.91,20.99,1955.48,957.45,103.836,1106.15,114.9391,1008.32,782.78,667.27,571.41,1590.7,834.7,2174.9,493.23,234.71,159.41,361.96,53.02,129.09,980.42,993.66,1165.7,911.73,961.76,2853.84,2512.2,1659.1,7542.57,146.03,10.39,3849.28,17.86,121.82,68.9,21.44,104.57,557.81,7,29.01,85.24,10951.05,4.68,93.12,6.04,12.61
12/30/2022,206.49,3839.5,2105.902,1761.246,1716.804,1963.29,2048.73,73.63,145.93,79.414718,1824.02,21.23,1943.93,956.38,103.522,1107.56,114.795371,1005.483,779.13,672.34,569.74,1585.54,831.4,2172.17,489.55,232.37,159.37,358.48,53.26,130.81,980.22,994.23,1163.7,912.47,961.6,2843.29,2516.14,1660.05,7521.89,146.14,10.4,3839.5,17.98,123.18,68.6,21.67,105.29,559.13,7.27,28.3,85.02,10939.76,4.64,92.85,5.98,12.44
1/2/2023,206.49,3839.5,2105.902,1761.246,1716.804,1963.29,2048.73,73.63,145.93,79.414718,1824.02,21.23,1955.87,956.12,103.522,1107.56,114.795371,1005.483,779.13,672.34,569.74,1585.54,831.4,2172.17,489.55,232.37,159.37,358.48,52.89,130.81,980.22,994.23,1163.7,912.47,961.6,2843.29,2516.14,1660.05,7521.89,146.14,10.4,3839.5,17.98,123.18,68.6,21.67,105.29,559.13,7.27,28.3,85.02,10939.76,4.64,92.85,5.98,12.44
1/3/2023,206.56,3824.14,2097.013,1750.734,1702.879,1961.767,2056.08,73.77,143.6,76.119788,1839.48,20.58,1960.08,962.57,104.518,1105.21,115.146718,999.5387,777.29,647.97,571.88,1580.97,833.12,2150.31,489.04,233.09,161.59,358.5,53.64,127.97,986.51,994.87,1162.71,910,963.54,2848.94,2445.64,1638.79,7672.98,143.15,10.4,3824.14,18.31,108.1,67.9,22.9,103.28,553.48,6.88,29.32,85.72,10862.64,4.69,89.65,6.05,12.12
1/4/2023,206.58,3852.97,2114.318,1772.544,1710.413,1985.899,2066.63,74.62,143.47,72.072864,1854.56,19.92,1981.4,974.22,104.248,1107.44,115.705786,1013.672,779.53,648.34,580.95,1584.91,840.73,2155.82,497.55,238.42,163.36,361.86,54.68,134,993.08,998.66,1161.14,912.5,963.18,2819.73,2466.77,1681.59,7624.34,147.49,10.4,3852.97,19.21,113.64,65.1,22.01,104.365,560.24,7.25,31.19,86.65,10914.8,4.73,86.39,6.55,7.15
1/5/2023,206.58,3808.1,2089.033,1753.193,1682.723,1970.15,2064.68,74.47,143.37,72.894122,1832.89,19.86,1961.42,984,105.042,1104.47,115.530062,1004.03,771.85,661.25,575.62,1568.57,831.6,2113.63,489.6,231.52,162.46,353.82,54.29,130.25,984.81,1000.35,1160.51,914.89,964.17,2750.99,2440.44,1646.37,7455.25,142.65,10.44,3808.1,19.38,110.34,65.9,22.46,94.89,555.02,6.99,31.12,85.92,10741.22,4.69,84.23,6.72,7.54
1/6/2023,206.59,3895.08,2135.954,1792.8,1723.39,2011.35,2086.58,75.53,145.77,72.993069,1865.69,19.97,1995.78,988.68,103.879,1104.76,116.760031,1028.103,792.74,672.35,588.73,1582.51,854,2176.86,506.45,238.14,165.26,361,54.92,129.19,995.67,998.83,1163.97,913.72,963.69,2804.81,2527.78,1722.95,7719.21,148.59,10.44,3895.08,19.64,113.06,63.3,21.13,94.72,588.43,7.08,31.2,87.56,11040.35,4.83,85.95,6.76,8.05
1/9/2023,206.66,3892.09,2135.697,1795.911,1731.417,2002.71,2093.08,75.8,143.82,73.844012,1871.81,20.21,2029.89,1013.5,103.001,1108.64,117.175269,1033.926,784.59,669.19,586.18,1556.25,850.41,2200.61,509.49,238.01,165.27,363.3,54.81,131.66,1010.62,999.03,1162.79,912.73,962.98,2838.91,2538.49,1753.69,7820.4,156.28,10.44,3892.09,20.22,119.77,64,21.97,96.57,576.89,7.35,31.2,87.64,11108.45,4.84,85.37,6.66,8.32
1/10/2023,206.67,3919.25,2151.31,1822.653,1745.233,2017.875,2084.26,75.71,144.56,74.328851,1877.03,20.21,2018.61,1014.02,103.236,1112.18,116.536363,1046.97,783.33,674.21,589.99,1569.24,855,2214.14,514.7,238.83,167.4,363.46,56.08,137.03,1013.21,1000.73,1161.4,913.36,962.36,2850.46,2551.47,1775.79,8049.77,159.09,10.44,3919.25,20.58,118.85,60,20.58,95.67,574.93,7.48,31.59,88.92,11205.78,4.87,86.23,6.83,8.55
1/11/2023,206.69,3969.61,2180.021,1844.051,1776.211,2036.183,2096.7,76.21,145.22,76.594733,1875.69,20.68,2031.65,1016.85,103.188,1114.51,116.983597,1075.023,783.83,676.61,595.06,1578.26,863.19,2252.98,522.98,247.43,169.64,366.58,58.08,142.41,1025.59,1001.1,1160.67,915.86,961.76,2907.88,2598.56,1793.71,8511.76,160.01,10.44,3969.61,20.63,123.22,60.5,21.09,97,578.14,8.02,31.91,89.43,11402.52,4.94,86.68,6.76,8.62
1/12/2023,206.73,3983.17,2188.714,1876.064,1784.461,2046.251,2112.05,76.64,145.62,77.564412,1897.09,20.9,2062.07,1018.31,102.246,1117.26,117.798227,1076.865,777.62,689.26,596.43,1572.1,868.1,2269.26,524.63,250.12,171.05,364.23,58.36,147.21,1032.02,1002.38,1157.26,919.46,960.47,2936.26,2596.03,1817.4,8522.44,165.11,10.44,3983.17,21.03,123.56,55.85,18.83,97.98,581.94,8.05,31.64,90.53,11459.61,5.02,87.39,6.79,8.53
1/13/2023,206.74,3999.09,2197.859,1887.034,1794.667,2052.258,2104.91,76.64,145.97,79.01893,1920.23,21.15,2080.35,1029.84,102.204,1118.37,117.318997,1087.352,781.2,690.21,600.66,1579.53,867.03,2276.98,528.16,248.6,171.98,362.63,57.91,149.51,1033.62,1002.41,1156.05,920,959.11,2937.11,2615.03,1826.71,8767.88,168.99,10.46,3999.09,21.35,122.4,53.9,18.35,99.53,579,7.27,32.09,91.66,11541.48,5.03,88.4,6.8,8.25
1/16/2023,206.74,3999.09,2197.859,1887.034,1794.667,2052.258,2104.91,76.64,145.97,79.01893,1916.02,21.15,2080.43,1030.91,102.204,1118.37,117.318997,1087.352,781.2,690.21,600.66,1579.53,867.03,2276.98,528.16,248.6,171.98,362.63,58.06,149.51,1033.62,1002.41,1156.05,920,959.11,2937.11,2615.03,1826.71,8767.88,168.99,10.46,3999.09,21.35,122.4,53.9,19.49,99.53,579,7.27,32.09,91.66,11541.48,5.03,88.4,6.8,8.25
1/17/2023,206.84,3990.97,2194.394,1884.286,1797.437,2043.048,2102.45,76.38,145.5,79.33556,1908.69,21.37,2088.59,1027.38,102.39,1119.8,117.223212,1088.106,781.17,691.07,596.59,1571.65,859.73,2286.94,522.5,248.8,170.4,362.18,58.95,151.93,1034.96,1002.43,1155.91,919.84,958.78,2943.24,2630.28,1840.73,8591.75,177.02,10.46,3990.97,21.69,131.49,54.5,19.36,104.43,579.24,7.35,31.39,97.08,11557.19,4.82,88.09,6.47,8.3
1/18/2023,206.87,3928.86,2160.678,1854.365,1773.71,2007.361,2122.85,76.47,143.04,78.642932,1904.11,21.08,2104.21,1030.06,102.363,1118.66,118.485076,1073.99,760.45,678.87,585.64,1549.37,843.87,2257.63,515.28,244.92,168.82,353.46,57.59,147.21,1039.3,1002.94,1157.73,919.71,957.97,2891.2,2610.52,1824.03,8536.13,173.77,10.46,3928.86,21.68,128.78,57.4,20.34,101,574.29,7.1,31.08,96.58,11410.29,4.78,85,6.49,8.07
1/19/2023,206.89,3898.85,2143.157,1836.345,1756.92,1993.276,2117.8,76.02,142.88,79.48398,1932.24,21.28,2070,1027.91,102.058,1114.37,118.213465,1055.812,752.72,686.38,578.61,1552.99,826.29,2231.84,511.31,243.82,170.34,349.93,56.88,143.18,1027.66,1002.07,1158.95,918.8,957.08,2865.66,2603.27,1769.34,8378.79,167.65,10.46,3898.85,21.79,127.17,57.6,20.52,99.85,563.22,6.63,31.7,94.15,11295.67,4.68,85.31,6.59,7.73
