Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BBQCY0 FIGI,BBG000C0G1D1 FIGI,BBG000BBJQV0 FIGI,BBG000H4FSM0 FIGI,BBG000N9MNX3 FIGI,BBG000JW9B77 FIGI,BBG00JQ5JWB5 FIGI
10/10/2023,214.46,4358.24,2387.764,1775.946,2170.423,1958.766,2018.07,73.21,142.22,83.990914,1860.4,21.78,2037.68,944.55,105.825,1113.45,108.420221,1276.751,712.57,679.89,553.79,1528.21,871.17,3008.59,496.92,213.92,231.67,297.42,55.95,134.32,1257.39,975.72,1169.3,964,935.89,3718.87,3302.26,2800.6,8780.81,109.01,36.43,457.98,4358.24,263.62,17.03,22.53
10/11/2023,214.49,4376.95,2397.705,1773.295,2186.694,1958.209,2027.31,73.2,142.7,81.568005,1874.36,21.58,2043.26,956.84,105.82,1112.89,108.640345,1282.902,708.01,670.72,554.41,1521.7,876.6,3038.92,498.08,218.23,234.15,302.27,55.89,133.03,1271.97,976.4,1171.24,960.79,936.07,3757.52,3325.3,2837.77,8780.81,108.31,36.88,468.06,4376.95,262.99,16.09,22.12
10/12/2023,214.52,4349.61,2380.166,1734.254,2174.677,1936.562,2009.85,72.81,141.75,81.001357,1868.9,21.62,2040.99,962.69,106.599,1110.62,107.932667,1270.663,699.88,671.31,550.92,1507.53,868.42,3042.1,490.53,215.38,231.56,297.75,54.95,127.51,1274.9,974.68,1176.01,959.15,937.13,3742.76,3335.59,2855.44,8780.81,108.79,36.84,469.45,4349.61,258.87,16.69,22.6
10/13/2023,214.62,4327.78,2367.472,1719.711,2152.815,1936.182,2019.41,72.75,140.81,85.671318,1932.82,22.26,2012.68,951.31,106.648,1108.45,108.420221,1252.156,705.78,686.44,552,1516.76,860.99,2995.79,488.74,215.3,228.5,301,54.92,125.75,1248.88,974.66,1176.19,959.15,937.75,3701.34,3301.45,2777.43,8780.81,105.09,35.97,454.61,4327.78,251.12,19.32,25.32
10/16/2023,214.65,4373.63,2393.814,1747.061,2178.254,1957.201,2009.65,72.73,142.47,84.665029,1920.2,22.12,2013.79,946.21,106.243,1110.55,107.901163,1272.815,712.68,690.94,557.61,1528.16,870.04,3025.04,493.24,217.5,231.86,304.15,55.46,127.41,1253.63,975.6,1172.94,957.26,938.14,3747.76,3309.36,2817.02,8780.81,106.46,36.56,460.95,4373.63,253.92,17.21,22.91
10/17/2023,214.68,4373.2,2395.343,1766.046,2173.939,1966.576,1995.72,72.39,142.32,84.665029,1923.18,22.14,2021.6,951.21,106.25,1112.73,106.910453,1273.586,716.29,697.7,560.69,1526.17,872.77,3001.63,498.22,216.33,232.85,303.42,56.03,128.96,1250.16,975.65,1171.24,955.95,940.1,3755.32,3283.24,2753.68,8780.81,105.14,36.06,439.38,4373.2,254.85,17.88,23.55
10/18/2023,214.72,4314.6,2361.1,1728.809,2140.68,1939.242,1986.46,72.04,140.52,86.286815,1947.55,22.33,2002.58,943.12,106.565,1109.39,106.564415,1243.933,719.09,704.21,551.15,1512.5,851.56,2964.73,485.38,211.61,229.16,300.57,55.54,124.47,1231.64,975.38,1173.34,954.41,941.21,3721.25,3257.41,2691.35,8780.81,102.17,35.64,421.96,4314.6,242.68,19.22,25.06
10/19/2023,214.75,4278,2340.054,1702.702,2122.037,1920.18,1978.32,71.78,139.59,87.312643,1974.46,22.61,1978.98,930.8,106.253,1108.56,106.108364,1216.55,713.52,703.32,544.27,1497.94,843.88,2951.79,480.13,206.44,229.91,297.76,54.73,121.23,1229.32,974.96,1172.39,953.09,941.1,3724.26,3242.76,2657.89,8780.81,102.4,35.67,421.01,4278,220.11,21.4,26.3
10/20/2023,214.84,4224.16,2310.615,1680.792,2091.615,1899.823,1984.56,71.93,138.08,86.706916,1981.4,22.41,1960.4,925.58,106.163,1105.4,106.690229,1196.393,710.82,691.1,535.85,1492.01,835.2,2901.99,473.96,205.32,227.26,294.62,54.26,119.69,1219.57,976.46,1172.66,953.48,941.8,3653.15,3196.72,2613.9,8780.81,101.81,34.92,413.87,4224.16,211.99,21.71,26.46
10/23/2023,214.88,4217.04,2305.591,1665.885,2096.448,1884.578,1992.61,72.22,138.5,84.157292,1972.85,22.12,1958.93,917.69,105.536,1105.36,107.177783,1198.953,708.88,679.91,532.04,1482.61,831.32,2914.17,468.88,203.59,228.9,292.2,53.61,119.1,1228.84,975.06,1174.96,952.3,941.96,3667.41,3192.46,2643.8,8780.81,100.01,33.85,429.75,4217.04,212.08,20.37,25.55
10/24/2023,214.91,4247.68,2322.85,1679.502,2114.587,1896.292,1999.4,72.59,139.86,82.434573,1970.97,21.78,1962.41,920.57,106.27,1108.29,107.051969,1211.393,715.66,670.27,535.62,1486.89,837.28,2934.84,474.16,206.01,232.07,299.72,53.82,122.68,1235.51,974.15,1172.64,953.42,943.92,3683.43,3206.17,2682.97,8780.81,101.67,34.59,436.63,4247.68,216.52,18.97,24.39
10/25/2023,214.94,4186.77,2287.637,1651.428,2071.073,1879.099,1984.88,72.2,137.74,84.058851,1979.72,21.98,1964.07,920.78,106.528,1103.37,106.359992,1182.293,717.99,669.21,534.02,1473.55,826.65,2900.01,468.75,201.75,218.4,301.18,53.82,118.32,1216.19,974.01,1175.89,954.43,944.06,3710.68,3164.44,2573.16,8780.81,96.055,32.83,417.79,4186.77,212.42,20.19,25.98
10/26/2023,214.97,4137.23,2262.553,1657.003,2032.304,1878.069,1997.76,72.45,135.5,81.912835,1984.71,21.8,1942.89,910.91,106.602,1102.48,107.036267,1163.811,713.48,663.88,532.86,1459.17,822.99,2837.05,472.11,206.09,212.77,303.77,52.73,120.65,1208.17,976.67,1174.33,954.43,942.25,3625.39,3091.34,2527.12,8780.81,93.67,32.52,403.26,4137.23,205.76,20.68,26.21
10/27/2023,215.07,4117.37,2250.707,1636.938,2036.336,1851.631,1998.02,72.36,135.38,84.206512,2006.37,22.11,1945.35,919.78,106.559,1100.61,107.114876,1183.569,703.8,648.58,522.93,1434.27,815.8,2853.48,471.83,202.79,212.97,298.27,52.12,117.63,1229.1,975.1,1173.21,955.01,942.28,3634.79,3112.58,2551.78,8780.81,96.43,35.54,405,4117.37,207.3,21.27,27.08
10/30/2023,215.1,4166.82,2277.143,1647.29,2063.437,1868.986,1994.02,72.38,136.85,81.026865,1996.1,21.72,1951.96,921.9,106.12,1102.3,106.910453,1198.529,714.73,650.56,531.85,1442.11,825.79,2887.42,476.48,203.41,217.36,300.29,52.83,117.69,1236.35,975.49,1172.13,954.55,942.07,3705.63,3146.03,2553.92,8780.81,96.18,35.69,411.61,4166.82,197.36,19.75,25.06
10/31/2023,215.13,4193.8,2292.376,1662.282,2072.722,1886.66,1992.08,72.57,137.43,79.756975,1983.88,21.63,1947.91,915.2,106.663,1101.42,106.863248,1207.028,717.39,652.01,537.67,1451.16,832.11,2903.54,478.64,207.55,217.76,302.87,53.68,119.66,1238.4,973.81,1171.07,956.06,941.22,3731.03,3164.57,2561.77,8780.81,98.5,36.5,407.8,4193.8,200.84,18.14,23.45
11/1/2023,215.17,4237.86,2315.29,1669.703,2102.4,1895.102,2011.47,72.87,139.56,79.186016,1982.53,21.59,1968.55,915.97,106.884,1098.69,107.555225,1224.347,716.98,649.85,541.07,1453.86,834.83,2963.95,479.1,208.61,221.76,306.19,53.52,120.75,1253.54,973.26,1170.09,959.18,942.75,3800.31,3216.45,2638.65,8780.81,108.04,37.29,423.25,4237.86,205.66,16.87,22.46
11/2/2023,215.2,4317.78,2359.772,1714.211,2141.172,1934.721,2023.84,73.69,142.13,81.174527,1985.78,21.87,2006.05,930.62,106.124,1106.89,108.184295,1253.7,725.98,670.03,554.06,1476.63,851.96,3014.77,488.32,215.06,223.78,311.97,54.19,128.15,1255.85,975.12,1168.21,960.73,943.62,3841.78,3278.1,2704.67,8780.81,107.83,37.7,435.06,4317.78,218.51,15.66,21.69
11/3/2023,215.3,4358.34,2384.636,1760.705,2163.871,1958.468,2037.88,74.41,143.75,79.254925,1992.65,21.67,2031.06,948.26,105.021,1110.83,109.064992,1268.856,726.66,663.24,561.39,1484.19,858.95,3048.66,495.88,220.12,226.89,313.83,54.19,132.77,1269.88,978.06,1163.08,962.36,941.74,3885.22,3274.17,2775.58,8780.81,112.25,38.14,450.05,4358.34,219.96,14.91,21.18
11/6/2023,215.33,4365.98,2386.163,1737.939,2174.094,1947.627,2028.84,74.11,144.5,79.560093,1978.14,21.66,2039.5,968.91,105.215,1106.19,108.294407,1271.197,727.93,655.32,559.22,1494.01,856.73,3072.54,493.33,217.01,227.26,312.95,54.97,127.2,1270.4,976.77,1166.15,960.38,942.37,3911.46,3313.41,2788.56,8780.81,111.75,37.95,457.51,4365.98,219.27,14.89,20.48
11/7/2023,215.36,4378.38,2394.013,1733.151,2194.595,1938.92,2038.72,74.12,144.71,76.163875,1969.45,21.05,2018.65,960.66,105.542,1107.94,108.829066,1286.301,729.45,640.68,558.52,1494.7,854.53,3105.82,484.1,215.11,228.51,310.66,55.43,128.04,1282.35,978.24,1165.28,958,940.77,3960,3350.78,2810.14,8780.81,113.45,38.77,459.55,4378.38,222.18,14.81,20.38
11/8/2023,215.4,4382.78,2395.413,1714.068,2201.648,1931.61,2045.43,74.16,145.32,74.155677,1950.2,20.77,2018.21,957.91,105.593,1106.46,109.033488,1283.036,726.37,632.87,558.88,1492.6,856.86,3125.63,485.34,216.35,228.77,308.38,55.04,125.23,1291.59,978.37,1168.89,956.1,940.37,3990.67,3366.5,2827.5,8780.81,113.59,37.92,465.74,4382.78,222.11,14.45,20
11/9/2023,215.43,4347.35,2375.083,1687.239,2181.368,1915.357,2029.58,73.7,144.48,74.559285,1958.55,20.67,2036.08,956.25,105.91,1101.87,108.2315,1259.719,723.45,631.14,556.59,1461.25,854.76,3113,481.23,213.09,228.08,304.11,54.65,120.78,1300.5,978.04,1171.18,954.7,939.74,3961.91,3353.96,2829.57,8780.81,113.49,37.8,469.5,4347.35,209.98,15.29,20.77
11/10/2023,215.52,4415.24,2411.292,1705.325,2223.185,1934.759,2031.96,74.06,147.01,75.966993,1940.2,20.87,2011.9,948.32,105.861,1101.12,108.121388,1280.591,728.23,637.88,562.95,1469.99,866.21,3193.75,486.8,215.43,231.9,305.68,54.82,119.62,1316.37,978.9,1171.89,956.23,938.5,4056.28,3420.78,2932.81,8780.81,118.59,38.86,483.35,4415.24,214.65,14.17,19.93
11/13/2023,215.55,4411.55,2409.461,1705.502,2221.395,1933.577,2032.8,73.99,147.45,77.040001,1946.92,21.22,2024.38,952.27,105.631,1100.1,108.137089,1284.309,730.89,642.39,562.07,1478.3,867.01,3176.59,486.12,213.66,231.45,301.89,55.04,120,1308.36,978.2,1171.61,955.62,938.29,4036.79,3394.96,2921.86,8780.81,116.79,38.23,486.2,4411.55,223.71,14.76,19.71
11/14/2023,215.59,4495.7,2459.038,1798.324,2267.629,1979.907,2056.98,74.74,149.87,77.040001,1964.29,21.18,2067.37,959.12,104.053,1110.67,109.615453,1326.911,737.43,645.88,573,1488.62,884.71,3237.46,500.27,225.03,234.73,313.79,56.74,128.59,1323.94,980.77,1165.12,958.87,937.14,4099.02,3449.85,3005.44,8780.81,119.88,39.41,496.56,4495.7,237.41,14.16,19.56
11/15/2023,215.62,4502.88,2463.373,1801.22,2266.295,1988.881,2045.26,74.5,149.04,75.464943,1959.85,21.03,2088.01,983.51,104.394,1114.27,108.923477,1326.389,742.58,643.71,576.27,1489.59,886.47,3234.96,502.62,225.4,236.13,312.75,57.75,131.54,1324.59,981.99,1164.31,959.9,938.76,4086.31,3461.14,3000.13,8780.81,118,40.61,488.88,4502.88,242.84,14.18,19.15
11/16/2023,215.65,4508.24,2464.058,1773.757,2272.044,1980.704,2056.6,74.6,149.64,71.763558,1980.9,20.42,2079.51,982.25,104.349,1110.84,109.568248,1314.317,733.69,630.13,578.13,1495.29,885.93,3256.9,503.85,225.47,238.36,314.16,56.77,127.15,1333.18,980.74,1166.38,959.19,938.75,4134.3,3462.14,3019.61,8780.81,119.83,43.35,494.8,4508.24,233.59,14.32,18.85
11/17/2023,215.75,4514.02,2468.759,1797.766,2272.024,1991.523,2059.86,74.77,149.98,74.706947,1980.82,20.8,2100.88,976.52,103.917,1115.1,109.458136,1323.931,732.38,643.5,581.31,1492.44,891.12,3247.72,504.69,225.03,237.25,314.76,57.6,130.08,1331.85,981.77,1164.04,960.22,939,4098.58,3462.65,3028.56,8780.81,120.62,43.81,492.98,4514.02,234.3,13.8,18.56
11/20/2023,215.78,4547.38,2487.002,1807.084,2295.789,1998.531,2063.62,74.85,151.49,76.390289,1978.07,21.08,2110.58,985.41,103.438,1117.01,109.552546,1330.783,732.32,644.25,583.2,1500.21,894.01,3296.49,505.47,226.81,239.74,313.79,58.04,132.34,1340.34,981.6,1164,960.31,938.26,4171.37,3492.21,3083.53,8780.81,121.53,44.74,504.09,4547.38,235.6,13.41,18.42
11/21/2023,215.81,4538.19,2481.151,1783.263,2287.66,1994.251,2065.41,74.95,150.99,76.331399,1998.29,21.18,2110.2,988.47,103.565,1114.21,109.646857,1325.777,734.9,642.91,582.98,1509.34,893.54,3268.99,507.47,225.74,239.71,314.48,57.49,128.4,1329.96,980.55,1165.36,958.45,938.85,4140.7,3476.96,3039.15,8780.81,119.16,43.64,499.44,4538.19,241.2,13.35,18.06
11/22/2023,215.87,4556.62,2491.709,1795.54,2297.928,2002.761,2066.28,75.08,151.23,75.673793,1990.17,20.97,2101.43,983.6,103.92,1115.09,109.521043,1332.358,740.11,642.21,585.27,1517.49,895.24,3278.09,508.07,226.57,241.83,315.54,57.6,129.39,1329,980.54,1164.05,958.76,938.73,4176.47,3491.24,3015.1,8780.81,122.51,43.67,487.16,4556.62,234.21,12.85,18.2
11/23/2023,215.87,4556.62,2491.709,1795.54,2297.928,2002.761,2066.28,75.08,151.23,75.673793,1992.25,20.97,2111.11,988.08,103.92,1115.09,109.521043,1332.358,740.11,642.21,585.27,1517.49,895.24,3278.09,508.07,226.57,241.83,315.54,57.61,129.39,1329,980.54,1164.05,958.76,938.73,4176.47,3491.24,3015.1,8780.81,122.51,43.67,487.16,4556.62,234.21,12.8,18.2
11/24/2023,215.97,4559.34,2494.206,1807.5,2295.821,2010.579,2058.1,75,151.31,74.14265,2000.82,20.76,2122.13,980.33,103.403,1115.98,109.096395,1334.139,742.94,645.08,587.2,1525.24,897.82,3267.66,509.8,227.39,240.22,316.5,57.66,130.75,1322.43,980.86,1163.25,958.94,938.63,4176.64,3473.48,2996.7,8780.81,122.31,43.96,477.76,4559.34,235.45,12.46,17.42
11/27/2023,216,4550.43,2489.574,1801.154,2293.243,2004.734,2070.88,75.11,150.88,73.475229,2014.13,20.55,2114.65,977.54,103.199,1114.74,109.709764,1336.706,741.16,642.52,585.54,1515.55,892.65,3269.1,509.33,228.25,239.08,316.8,57.77,129.62,1327.04,980.66,1162.09,959.63,939.51,4184.62,3468.46,2997.51,8780.81,122.65,44.08,482.42,4550.43,236.08,12.69,17.54
11/28/2023,216.03,4554.89,2491.909,1792.808,2297.763,2002.93,2078.61,75.44,150.37,74.996557,2040.97,20.86,2119.53,985.47,102.746,1117.2,110.244523,1343.9,744.14,642.89,584.95,1507.92,890.49,3275.35,510.33,229.43,239.86,317.79,57.61,131.77,1330.97,980.55,1160.25,959.49,941.15,4215.36,3475.79,2976.57,8780.81,122.01,44.23,478.21,4554.89,246.72,12.69,17.31
11/29/2023,216.06,4550.58,2491.935,1803.808,2293.612,2008.62,2089.92,75.85,150.24,76.419734,2044.24,21.07,2123.17,983.04,102.765,1119.63,110.653368,1339.137,738.13,637.21,589.09,1508.21,893.39,3275.7,512.25,231.11,237.17,315.29,58.44,134.06,1337.65,981.96,1157.06,960.05,941.59,4206.3,3468.14,2995.71,8780.81,123.85,44.94,481.4,4550.58,244.14,12.98,17.56
11/30/2023,216.09,4567.8,2501.694,1809.02,2294.381,2024.76,2082.29,75.71,150.11,74.554881,2036.41,20.68,2124.91,987.1,103.497,1115.94,110.181616,1336.907,744.26,641.28,595.09,1527.1,902.92,3273.08,517.2,233.02,234.77,316.57,58.62,133.1,1326.88,982.3,1157.21,958.34,941.4,4226.01,3481.4,2951.07,8780.81,121.16,44.7,467.7,4567.8,240.08,12.92,17.29
12/1/2023,216.19,4594.63,2520.156,1862.641,2306.074,2050.062,2100.11,75.99,150.51,72.699842,2072.22,20.49,2130.49,982.14,103.268,1123.13,111.062314,1353.935,747.05,644.36,599.47,1532.57,917.07,3278.62,522.84,237.93,234.23,320.51,59.54,141.34,1329.48,984.45,1153.82,958.78,942.37,4216.08,3503.64,2959.34,8780.81,121.39,43.74,467.65,4594.63,238.83,12.63,17.23
12/4/2023,216.22,4569.78,2508.449,1882.016,2287.883,2051.716,2094.49,75.8,148.84,71.688895,2029.42,20.33,2124.56,980.24,103.712,1123.04,110.606163,1347.653,747.79,641.4,599.46,1535.76,918.95,3235.71,516.63,239.2,231.02,319.25,59.54,143.84,1320,985.7,1151.09,959.46,943.19,4157.92,3472.14,2909.79,8780.81,118.57,42.35,455.1,4569.78,235.58,13.08,17.28
12/5/2023,216.25,4567.18,2504.831,1856.04,2296.236,2033.843,2106.59,75.87,148.82,70.982214,2019.36,20.18,2120.68,972.03,104.05,1120.86,111.345345,1351.918,741.87,630.48,596.43,1533.18,911.04,3262.11,509.54,238.12,231.53,316.65,59.54,139.87,1329.76,983.18,1151.98,959.87,944.56,4178.09,3527.86,2922.05,8780.81,118.38,41.92,465.66,4567.18,238.72,12.85,17.16
12/6/2023,216.29,4549.34,2495.437,1852.05,2284.5,2029.812,2113.73,75.88,147.41,68.096599,2025.55,19.62,2138.21,974.98,104.153,1121.16,111.534066,1351.435,740.2,620.13,593.43,1534.12,915.35,3231.75,508.74,237.31,230.45,321.02,59.54,140,1325.49,982.39,1152.54,961.26,944.02,4138.62,3510.69,2879.99,8780.81,116.82,41.27,455.03,4549.34,239.37,12.97,17.24
12/7/2023,216.32,4585.59,2514.807,1868.251,2310.844,2036.88,2111.93,76.01,149.54,68.057339,2028.47,19.71,2138.29,970.12,103.541,1123.08,111.56557,1363.541,742.59,616.35,595.82,1532.92,915.94,3273.2,512.15,237.53,237.87,320.25,59.54,141.79,1340.52,982.53,1152.72,964.45,944.43,4165.23,3545.66,2957.1,8780.81,128.37,42.15,465.96,4585.59,242.64,13.06,17.25
12/8/2023,216.41,4604.37,2525.733,1880.817,2322.639,2044.458,2103.25,75.86,150.8,69.912377,2004.67,19.92,2138.43,975.01,104.01,1125.32,110.684872,1369.429,737.75,623.22,598.79,1535.68,918.97,3302.74,513.85,236.99,237.5,319.56,59.54,143.4,1346.95,982.98,1150.84,965.46,944.47,4198.7,3572.76,2993.34,8780.81,128.92,42.7,475.06,4604.37,243.84,12.35,16.75
12/11/2023,216.44,4622.44,2535.917,1883.681,2324.832,2059.547,2103.46,75.81,152.385,70.000712,1981.95,19.88,2139.22,973.23,104.095,1123.24,110.747779,1371.134,744.87,623.99,602.87,1545.1,927.24,3316.6,517.5,237.76,235.02,321.68,59.54,142.51,1343.24,981.96,1152.43,963.86,944.09,4206.13,3546.52,3058.45,8780.81,134.41,44.54,466.27,4622.44,239.74,12.63,16.37
12/12/2023,216.48,4643.7,2546.883,1881.269,2342.437,2059.34,2107.18,75.98,153.75,67.340842,1979.54,19.47,2144.04,976.58,103.865,1120.49,110.967903,1376.601,747.17,615.54,607.17,1552.29,931.51,3344.07,520.43,237.65,235.48,320.37,59.54,141.35,1349.92,980.58,1154.19,964.03,943.37,4226.56,3570.69,3105.39,8780.81,137.61,44.04,476.57,4643.7,237.01,12.07,15.9
12/13/2023,216.51,4707.09,2583.837,1947.505,2372.781,2097.767,2134.79,77.14,154.74,68.184934,2027.74,19.68,2148.69,973.47,102.869,1127.71,112.336155,1395.22,760.76,623.23,616.93,1580.62,942.14,3373.84,526.66,246.15,237.02,332.28,59.54,151.44,1340.5,984.22,1150.24,963.8,941.75,4236.91,3624.08,3142.71,8780.81,138.19,44.57,480.88,4707.09,239.29,12.19,15.71
12/14/2023,216.54,4719.55,2594.862,2000.515,2369.109,2126.462,2151.06,77.1,153.81,70.255903,2036.36,20.08,2197.33,992.51,101.956,1136.68,112.965225,1410.218,749.45,641.58,622.67,1571.96,953.7,3362.37,535.49,252.61,236.92,328.04,59.54,161.77,1351.45,986.96,1142.85,967.04,942.33,4144.73,3633.43,3199.3,8780.81,138,45.18,483.5,4719.55,251.05,12.48,15.62
12/15/2023,216.64,4719.19,2593.301,1985.127,2377.164,2113.643,2148.64,76.93,154.51,70.108677,2019.62,20.15,2192.98,1000.89,102.55,1136.39,112.839411,1416.962,749.43,638.29,620.17,1558.59,951.8,3386.07,534.42,249.47,237.27,322.36,59.54,159.58,1363.37,986.99,1143.13,969.23,942.16,4193.35,3626.15,3232.34,8780.81,139.15,46.16,488.9,4719.19,253.5,12.28,16.14
12/18/2023,216.67,4740.56,2604.493,1982.417,2392.502,2116.125,2143.77,76.98,156.22,71.129439,2027.19,20.32,2179.95,997.91,102.561,1134.12,112.682093,1428.181,757.52,643.17,621.04,1561.53,952.49,3395.14,534.74,248.59,241.75,321.4,59.54,157.87,1363.4,985.79,1144.5,968.32,941.99,4219.62,3602.72,3256.75,8780.81,138.9,45.69,500.77,4740.56,252.08,12.56,16.18
12/19/2023,216.7,4768.37,2621.404,2020.953,2405.168,2135.995,2146.91,77.2,157.13,72.081496,2040.35,20.52,2198.92,998.6,102.167,1139.11,112.918019,1438.2,759.22,651.04,625.85,1571.98,959.43,3403.3,539.63,250.32,243.98,323.21,59.54,163.72,1362.58,986.68,1142.31,970.44,940.97,4229.15,3618.56,3258.14,8780.81,140.15,46.66,496.04,4768.37,257.22,12.53,16.42
12/20/2023,216.74,4698.35,2581.985,1982.836,2371.814,2100.015,2154.51,77.21,154.18,72.354458,2031.39,20.31,2205.28,997.46,102.408,1134.86,113.263289,1413.106,743.89,644.74,615.11,1549.01,943.72,3350.76,531.67,247.03,243.85,316.81,59.54,156.9,1363.74,985.81,1144.52,968.46,941.63,4188.29,3578,3164.67,8780.81,135.47,45.76,481.11,4698.35,247.14,13.67,17.42
12/21/2023,216.77,4746.75,2609.635,2017.065,2398.56,2122.717,2153.27,77.56,156.23,72.032753,2045.95,20.41,2204.17,998.32,101.843,1137.54,113.153421,1433.496,749.01,647.26,620.49,1567.63,953.77,3386.8,537.07,249.3,246.58,317.22,59.54,160.8,1367.26,988.38,1141.24,970.1,940.47,4231.27,3581.47,3235.9,8780.81,139.91,47.08,489.9,4746.75,254.5,13.65,17.06
12/22/2023,216.89,4754.63,2614.56,2033.962,2400.813,2130.688,2151.63,77.47,156.37,71.711048,2053.08,20.33,2211.19,992.28,101.698,1136.91,113.074987,1424.208,754.16,648.91,621.91,1575.27,957.94,3388.11,540.47,250.1,247,318.28,59.54,162.17,1361.08,988.03,1139.55,972.66,939.43,4243.05,3569.55,3238.77,8780.81,139.6,48,488.3,4754.63,252.54,13.03,16.61
12/25/2023,216.89,4754.63,2614.56,2033.962,2400.813,2130.688,2151.63,77.47,156.37,71.711048,2053.08,20.33,2211.81,993.25,101.698,1136.91,113.074987,1424.208,754.16,648.91,621.91,1575.27,957.94,3388.11,540.47,250.1,247,318.28,59.54,162.17,1361.08,988.03,1139.55,972.66,939.43,4243.05,3569.55,3238.77,8780.81,139.6,48,488.3,4754.63,252.54,13.03,16.61
12/26/2023,216.92,4774.75,2626.333,2059.194,2409.647,2144.307,2154.81,77.62,157.24,73.670526,2067.81,20.62,2211.93,998.53,101.466,1139.95,113.200521,1429.188,757.5,654.57,624.43,1578.69,964.9,3401.61,542.87,252.06,247.55,320.34,59.54,164.33,1361.38,989.61,1136.89,973.28,938.26,4245.9,3564.45,3286.98,8780.81,143.41,50.5,492.79,4774.75,256.61,12.99,16.22
12/27/2023,216.95,4781.58,2630.344,2066.214,2413.655,2147.721,2168.69,77.94,157.63,72.247223,2077.49,20.48,2236.1,1009.84,100.986,1139.53,113.812425,1432.994,760.86,651.12,625.93,1586.03,966.59,3402.42,544.23,253.22,247.02,319.96,59.54,166.91,1359.62,990.46,1136.12,974.98,938.11,4241.43,3566.06,3293.28,8780.81,146.07,50.76,494.17,4781.58,261.44,12.43,15.52
12/28/2023,216.99,4783.35,2631.33,2058.335,2413.108,2148.958,2162.21,77.69,157.54,69.96604,2065.61,20.18,2241.21,1022.89,101.229,1139.28,113.373056,1427.136,761.08,641.58,628.1,1589.86,966.65,3406.64,541.72,254.57,247.24,322.21,59.54,165.82,1360.84,991.04,1135.99,973.81,937.44,4247.12,3573.21,3294.17,8780.81,148.76,50.39,495.22,4783.35,253.18,12.47,15.48
12/29/2023,217.1,4769.83,2622.137,2027.074,2402.802,2140.418,2162,77.39,156.89,69.849056,2062.98,20.06,2236.16,1023.74,101.333,1135.95,113.373056,1418.085,762.32,640.05,626.35,1590.36,964.73,3397.16,539.62,251.58,246,321.92,59.54,161.2,1355.35,991.26,1138.13,973.29,936.84,4246.53,3555.85,3279.51,8780.81,147.41,50.25,495.22,4769.83,248.48,12.45,15.52
1/1/2024,217.1,4769.83,2622.137,2027.074,2402.802,2140.418,2162,77.39,156.89,69.849056,2062.98,20.06,2236.35,1024.67,101.333,1135.95,113.373056,1418.085,762.32,640.05,626.35,1590.36,964.73,3397.16,539.62,251.58,246,321.92,59.54,161.2,1355.35,991.26,1138.13,973.29,936.84,4246.53,3555.85,3279.51,8780.81,147.41,50.25,495.22,4769.83,248.48,12.45,15.52
1/2/2024,217.13,4742.83,2605.713,2012.795,2367.968,2147.255,2150.99,77.13,154.02,68.610978,2058.96,19.85,2215.95,1016.38,102.2,1134.55,112.776818,1405.009,771.02,647.67,628.79,1618.4,955.58,3309.49,538.56,253.92,243.76,326.37,59.54,160.69,1317.33,990.84,1139.27,974.76,939.1,4171.37,3446.11,3173.38,8780.81,138.58,47.8,481.68,4742.83,248.42,13.2,15.52
1/3/2024,217.16,4704.81,2581.605,1959.2,2343.297,2125.928,2152.54,76.92,152.71,70.872664,2041.49,20.25,2188.58,1003.13,102.494,1128.38,112.996453,1378.565,765.53,657.5,623.67,1616.21,941.16,3275.73,532.58,247.95,244.01,327.65,59.54,155.34,1302.42,988.77,1141.35,974.47,941.16,4141.47,3420.1,3117.45,8780.81,135.32,47.05,475.69,4704.81,238.45,14.04,16.1
1/4/2024,217.19,4688.68,2573.834,1957.727,2333.996,2122.397,2141.1,76.62,152.32,70.375483,2043.65,20.19,2202.54,1004.26,102.422,1128,112.462983,1365.244,764.4,646.81,625.14,1623.72,942.06,3254.64,530.82,247.28,242.32,326.58,59.54,156.05,1298.27,988.55,1141.55,974.8,941.98,4118.4,3380.93,3110.31,8780.81,136.01,46.87,479.98,4688.68,237.93,14.13,16.08
1/5/2024,217.28,4697.24,2579.064,1951.142,2335.754,2128.488,2136.02,76.68,152.64,71.954764,2045.45,20.33,2207.74,1002.08,102.412,1128.23,112.196248,1369.16,762.55,647.23,628.43,1623.32,944,3259.48,531.94,246.8,243.15,327.84,59.54,154.47,1301.9,990.06,1139.32,974.92,942.96,4113.46,3369.82,3143.65,8780.81,138.58,46.89,490.97,4697.24,237.49,13.35,15.55
