Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000C2LZP3 FIGI,BBG007GNPYY7 FIGI,BBG000B9XYV2 FIGI,BBG000BVPV84 FIGI,BBG00SSQFPK6 FIGI,BBG000C1PFY5 FIGI,BBG000BHJWG1 FIGI,BBG000PPFKQ7 FIGI,BBG000BWSGF4 FIGI,BBG00H2MPBV5 FIGI,BBG000BFT2L4 FIGI,BBG000BHLYP4 FIGI,BBG000F6ZWH2 FIGI,BBG000BHPL78 FIGI,BBG009S3NB30 FIGI,BBG000BL21Z7 FIGI,BBG01HTMDZ54 FIGI,BBG000CTSZQ6 FIGI,BBG000C0G1D1 FIGI,BBG000BW05W9 FIGI,BBG012J3H017 FIGI,BBG000R8ZVD1 FIGI,BBG000F1ZSQ2 FIGI,BBG000MM2P62 FIGI,BBG009J8K7M0 FIGI,BBG000BSWKH7 FIGI,BBG0076WG2V1 FIGI,BBG000BVPG41 FIGI,BBG0025XVR85 FIGI,BBG0160DYCH4 FIGI,BBG000BDSLD7 FIGI,BBG000CTQBF3 FIGI,BBG000R0L5J4 FIGI,BBG01BGWHFR5 FIGI,BBG0136GCJX9 FIGI,BBG000FQRVM3 FIGI,BBG000DJN7L9 FIGI,BBG011C0FS40 FIGI,BBG000F3CWW7 FIGI
3/28/2022,203.46,4575.52,2524.716,2078.06,2230.262,2171.041,2196.89,81.83,170.32,96.607148,1922.8,22.97,2150.98,1124.82,99.091,1158.83,124.575945,1491.668,786.39,585.92,655.86,1601.48,877.75,2820.35,558.61,299.24,237.94,372.17,76,264.2,1283.14,1002.24,1121.49,936.92,944.3,3488.54,3294.66,2430.73,14874.14,34.7867,65.93,245.03,168.991,326.22,86.88,135.11,154.42,72.11,23.95,47.53,244.58,107.82,238.64,141.95,198.12,101.42,238.18,51.51,100.66,14.77,331.78,350.49,223.59,90.25,364.91,56.96,34.58,32.06,23.57671843,111.81,88.38,49.99,302.31,12.84,327.81,303.71,24.79,97.69
3/29/2022,203.46,4631.6,2559.435,2133.096,2272.126,2193.064,2206.96,82.84,172.74,95.038968,1919.43,23.05,2202.26,1136.45,98.404,1166.07,125.215699,1514.666,793.62,583.32,657.4,1610.34,885.63,2878.53,562.9,307.76,241.25,375.62,78.28,274.8,1296.43,1002.1,1119.41,938.73,944.37,3567.36,3356.3,2477.4,14916.83,37.4067,67.99,250.55,169.315,325.98,89.76,138.99,157.48,72.48,24.395,47.78,240.89,111.4,243.13,143.25,204.88,104.9,251.54,52.25,103.43,14.87,343.97,367.55,229.86,90.54,371.19,57.82,34.97,33.79,23.7883784,114.74,91.23,50.66,311.64,13.17,326.83,304.93,26.53,103.12
3/30/2022,203.46,4602.45,2540.846,2091.07,2245.01,2184.38,2213.93,82.59,170.72,98.30297,1932.87,23.42,2204.09,1149.3,97.792,1160.77,125.519607,1491.735,794.85,590.15,652.76,1613.9,884.31,2839.31,561.02,306.02,239.92,378.76,76.73,264.8,1277.35,1001.8,1121.4,935.81,946,3530.49,3333.52,2401.93,14644.71,37.26,67.28,250.87,166.301,326.39,85.01,139,155.84,72.71,24.63,47.69,241.8,104.72,239.53,142.645,199.75,103.8,245.81,51.43,101.99,14.77,376.92,362.24,227.85,90.68,367.09,58.26,34.61,30.96,23.75292267,113.15,91.03,49.82,302.64,13.3,321.66,308.18,26.01,99.27
3/31/2022,203.46,4530.41,2501.293,2070.125,2209.799,2152.113,2215.38,82.29,168.27,91.428508,1937.44,22.65,2181.63,1141.79,98.312,1158.04,125.775508,1462.69,791.47,581.93,637.61,1594.81,870.46,2794.09,553.45,302.42,235.09,378.12,75.58,257.68,1266.29,1003.1,1121.41,934.6,946.64,3484.39,3276.53,2352.75,14338.56,37.1533,66.46,251.22,162.998,325.63,80.5,137.73,155.71,72.27,24.11,46.82,237.86,100.02,237.1,139.65,195.84,103.61,243.22,49.56,100.5,14.54,365.23,357.38,222.36,90.64,362.54,58.39,34.25,30.37,23.38090609,110.96,90.97,49.29,293.83,13.27,310.39,304.64,26.88,96.78
4/1/2022,203.46,4545.86,2511.268,2091.11,2217.985,2162.94,2209.45,81.95,168.54,90.507659,1925.68,22.61,2171.15,1145.85,98.632,1158.73,125.119787,1465.809,801.38,586.89,636.27,1609.25,864.37,2789.45,559.73,308.54,237.17,383.62,76.11,260.65,1254.26,1003.11,1119.93,934.95,946.74,3506.35,3269.24,2309.68,14392.56,37.4667,67.26,256.95,163.56,328.83,75,139.31,156.31,72.56,24.34,47.7,239.82,101.32,234.13,140.7,199.75,104.68,246.63,48.11,101.14,14.57,367.44,363.97,224.85,90.92,361.85,58.22,34.3,30.35,23.21732624,110.63,91.49,49.18,305.75,13.5,308.58,304.2,27.5,98.92
4/4/2022,203.46,4582.64,2531.905,2095.44,2256.073,2159.217,2210.77,82.57,170.4,94.163705,1932.73,23.14,2182.74,1161.65,99,1163.86,124.975868,1499.931,798.82,587.29,633.25,1597.22,862.86,2842.79,559.49,307.57,242.58,380.58,77.2,270.4,1278.34,1002.65,1119.59,937.94,946.21,3567.4,3337.95,2356.15,14802.8,37.0867,67.98,257.83,168.347,326.73,76.89,140,156.61,72.2,24.38,48.11,234.59,102.63,234.5,143.642,198.92,103.98,243.84,49.2,102.47,14.98,384.18,366.91,233.89,89.29,369.3,58.99,34.35,33.37,23.17676703,112.48,88.09,48.68,317.18,13.25,310.31,305.52,28.8,99.64
4/5/2022,203.46,4525.12,2497.1,2046.043,2210.928,2141.051,2191.46,81.5,166.69,92.960219,1923.6,22.77,2176.49,1156.75,99.472,1154.69,123.776305,1464.657,799.36,578.43,628.52,1600.1,850.83,2780.5,555.07,307.76,239.22,383.11,75.4,256.32,1256.6,1002.49,1122.93,933.7,947.21,3516.08,3274.54,2254.38,14429.4,36.3867,65.99,262.92,164.055,325.97,73.22,138.93,159.51,72.36,25.15,47.87,237.46,99.47,231.85,141.063,196.88,102.17,242.97,48.13,100.15,14.79,378.99,363.32,231.84,90.99,361.1,58.75,34.75,31.13,22.85363639,110.81,84.12,47.8,299.86,13.365,305.35,302.43,27.95,97.8
4/6/2022,203.46,4481.15,2470.68,2016.937,2163.017,2141.978,2184.91,80.86,163.81,87.735993,1925.35,22.42,2141.33,1142.5,99.599,1148.18,123.536372,1426.107,810.46,581.57,624.39,1624.87,844.33,2709.72,548.87,312.53,234.17,390.76,73.74,248.4,1215.21,1002.77,1125.72,929.2,950.03,3415.44,3215.93,2187.32,13959.62,35.7267,62.66,268.62,158.756,330.46,70.81,131.17,159.6,72.88,24.51,47.73,243.45,96.58,223.04,137.176,190.96,102.08,243.71,47.54,98.11,14.53,371.83,353.55,223.3,88.65,353.26,59.2,35.024,28.8,22.67904377,109.71,83.36,47.39,286.96,13.026,304.14,292.86,28.09,96.19
4/7/2022,203.46,4500.21,2479.62,2009.799,2169.394,2149.347,2180.82,80.73,165.1,87.553646,1931.86,22.36,2126.57,1126.06,99.751,1145.9,123.392453,1431.667,820,589.46,623.78,1655.01,846.93,2716,552.33,309.84,232.46,389.78,73.63,244.54,1198.93,1002.76,1129.83,928.18,950.26,3422.71,3228.77,2187.65,13873.63,35.3467,62.15,265.73,157.785,333.49,70.88,132.79,158.86,73.4,24.64,47.15,244.3,100.28,224.43,136.465,191.85,98.1,257.69,47.56,98.61,14.18,379.23,349.55,222.95,89.39,354.1,59.16,34.8,28.23,22.74888082,109.18,83.12,47.5,292.97,13.305,313.75,297.47,28,95.99
4/8/2022,203.46,4488.28,2472.204,1994.562,2145.553,2159.107,2169.28,80.24,164.28,89.586809,1947.54,22.62,2139.56,1127.93,99.796,1143.63,122.960594,1417.791,823.24,605.71,630.05,1664.59,841.81,2677.04,555.39,310.87,230.73,390.94,73.37,240.9,1180.83,1003.6,1131.25,924.61,950.63,3387.82,3192.05,2124.99,13590.45,34.66,61.26,266.41,154.461,333.51,68.19,127.82,160.84,72.96,24.07,47.42,242.5,104.05,223.15,134.011,195.41,95.7,261.32,47.02,97.79,14.11,369.46,352.27,222.33,91.73,349.15,59.15,34.39,26.79,22.61135555,108.47,81.52,46.98,272.02,12.774,312.12,300.36,26.93,94.92
4/11/2022,203.46,4412.53,2433.119,1980.324,2099.209,2139.588,2159.42,79.69,160.79,85.967232,1953.52,22.26,2126.86,1111.76,99.932,1143.43,122.576742,1390.934,819.38,586.88,627.04,1631.84,839.33,2607.31,552.87,306.67,226.86,385.53,73.45,239.75,1182.16,1004.57,1128.05,923.1,951.83,3297.21,3114.17,2067.58,13307.5,34.78,61.06,263.31,151.122,333.61,68.38,124.4,154.83,72.51,23.87,47.61,239.84,105.58,218.26,129.796,202.03,96.82,247.72,46.57,96.5,14.22,368.74,347.37,216.46,86.97,340.89,59.25,34.3,26.65,22.54474176,107.56,80.68,46.73,271.63,13.07,302.58,291.19,27.59,95.18
4/12/2022,203.47,4397.45,2424.946,1986.937,2092.302,2133.938,2165.82,80.3,159.94,91.720263,1966.76,23.11,2113.28,1110.4,100.292,1143.35,123.344446,1393.725,819.22,597,620.35,1616.38,838.15,2598.1,553.05,305.61,225.02,387.1,73.06,239.79,1180.06,1003.1,1126.91,923.5,951.74,3266.09,3136.48,2053.92,13269.71,34.6333,61.19,257.18,150.788,329.29,68.5,125.63,154.07,71.94,23.7,47.25,236.03,105.67,217.19,128.374,204.92,98.59,246.28,46.5,95.99,14.53,376.16,345.8,214.14,87.93,339.45,59.08,34.45,25.62,22.51304648,105.42,79.79,46.4,268.32,13.002,293.93,289.09,27.37,94.26
4/13/2022,203.47,4446.59,2454.765,2025.102,2128.583,2151.362,2167.72,80.78,162.16,95.048085,1977.8,23.76,2113.9,1119.32,99.875,1145.78,123.648354,1428.729,824.86,605.12,619.85,1623.31,846.25,2639.45,561.14,306.87,227.96,386.45,74.79,247.77,1189.54,1003.58,1123.73,927.21,950.06,3312.32,3182.33,2099.45,13683.88,34.8867,61.67,257.16,155.541,330.1,70.46,125.27,155.48,71.85,24.515,47.91,239.36,107.16,215,130.286,204.02,99.72,250.43,47.01,98.15,14.94,395.03,355.14,214.99,88.82,346.35,59.94,34.76,26.1,22.73061574,105.92,80.92,47.32,280.33,13.57,298.59,294.73,30.1,97.65
