Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG0076WG2V1 FIGI,BBG009S3NB30 FIGI,BBG000F1ZSQ2 FIGI,BBG000BSWKH7 FIGI,BBG000BFT2L4 FIGI,BBG000BHJWG1 FIGI,BBG000BHPL78 FIGI,BBG000BL21Z7 FIGI,BBG000BWSGF4 FIGI,BBG000C0G1D1 FIGI,BBG000C1PFY5 FIGI,BBG000C2LZP3 FIGI,BBG000CTQBF3 FIGI,BBG000DJN7L9 FIGI,BBG000F3CWW7 FIGI,BBG000F6ZWH2 FIGI,BBG000FQRVM3 FIGI,BBG000PPFKQ7 FIGI,BBG000R0L5J4 FIGI,BBG000R8ZVD1 FIGI,BBG0025XVR85 FIGI,BBG007GNPYY7 FIGI,BBG000CTSZQ6 FIGI,BBG000B9XYV2 FIGI,BBG000BVPG41 FIGI,BBG000BDSLD7 FIGI,BBG00SSQFPK6 FIGI,BBG009J8K7M0 FIGI,BBG000BW05W9 FIGI,BBG011C0FS40 FIGI,BBG00H2MPBV5 FIGI,BBG012J3H017 FIGI,BBG0136GCJX9 FIGI,BBG01BGWHFR5 FIGI,BBG0160DYCH4 FIGI,BBG01HTMDZ54 FIGI,BBG000BHLYP4 FIGI,BBG000MM2P62 FIGI,BBG000BVPV84 FIGI
2/4/2022,203.41,4500.53,2485.21,2002.36,2196.73,2130.31,2283.23,83.77,166.81,83.58,1808.28,19.67,2247.73,1221.1,95.49,1154.77,129.58,1456.33,791.72,525.45,666.38,1540.71,846.52,2798.95,521.99,292.68,243.93,347.9,78.48,239.12,1327.4,996.6,1121.15,939.18,944.07,3549.28,3258.41,2294.53,13907.24,55.74,143.02,382.2,358.01,49.33,142.99,234.07,203.6,67.53,48.01,89.62,39.97,95,267.47,100.71,111.52,325.91,149.88,41.77,336.37,25.11,70.9,267.03,246.43,35.54,126.14,291.31,73.01,99.58,25.58,22.54,14.61,12.25,320.91,,96.11,246.17,237.09,157.64
2/7/2022,203.41,4483.87,2477.26,2012.6,2182.56,2132.72,2284.37,83.71,166.4,82.69,1820.47,19.63,2260,1219.33,95.4,1155.07,129.72,1453.18,792.54,532.31,668.58,1538.72,847.11,2780.55,519.77,292.42,238.47,347.22,79.14,240.3,1318.9,997.52,1116.7,940.13,944.74,3507.28,3246.52,2297.02,13931.58,55.94,138.94,376.13,355.13,48.86,144.46,234.43,203.7,67.6,48.18,85.37,39.51,95.19,265.24,101.41,112.65,325.88,147.87,40.28,332.2,23.89,70.51,268.24,246.26,35.25,126.89,286.12,74.02,99.61,25.43,22.52,15.08,12.5,314.19,,95.72,242.67,224.91,157.94
2/8/2022,203.41,4521.54,2499.24,2045.37,2207.02,2148.45,2278.35,83.62,167.53,80.91,1825.92,19.41,2258.79,1219.81,95.64,1156.94,129.38,1474.98,795.15,521.01,677.83,1550.88,855.62,2816.02,527.92,290.08,238.23,347.59,80.16,245.73,1330.08,998.87,1113.28,941.11,944.36,3532.29,3299.11,2343.75,14240.11,56.68,139.21,374.37,359.12,49.21,145.33,236.07,205.07,68.03,48.81,87.47,39.85,94.92,269.07,102.64,114.44,328.94,148.8,50.89,334.4,23.99,71.47,272.23,245.32,35.33,125.69,287.91,76.39,100.82,26.87,22.23,15.84,12.5,318.05,,94.34,241.41,220.18,161.41
2/9/2022,203.41,4587.18,2538.27,2083.5,2251.97,2172.31,2279.21,84.06,171.61,81.19,1833.36,19.63,2294.96,1239.79,95.49,1163.38,129.56,1491.38,795.29,523.67,681.84,1563.53,867.32,2880.99,539.16,296.98,244.07,349.11,81.44,256.84,1346.48,999.08,1111.4,942.89,942.44,3615.88,3332.34,2440.35,14233,57.82,141.45,381.37,366.73,49.77,148.75,240.4,206.75,70.02,49.91,90.7,39.88,97.13,276.17,105.36,117.13,335.16,150.86,50.99,339.64,25.55,72.62,278.71,249.89,35.16,126.29,293.77,78.09,103.82,28.46,22.56,16.47,12.1,335.6,,96.73,249.51,232,161.19
2/10/2022,203.39,4504.08,2493.4,2051.16,2204.33,2142.3,2259.76,82.95,168.4,81.38,1826.85,19.5,2298.54,1251.09,95.55,1161.28,128.59,1464.9,787.08,520.12,676.07,1538.92,852.97,2801.71,536.11,288.48,240.63,340.01,80.51,252.22,1340.52,1001.19,1109.3,940.86,941.81,3516.17,3252.34,2361.06,14030.67,57.53,138.6,374.39,358.43,48.92,144.18,231.17,203.74,69.1,48.86,88.18,38.95,95.31,269.55,103.98,114.38,328.64,146.45,51,334.35,24.27,70.81,272.72,242.51,34.94,123.85,287.28,77.58,102.22,28.82,22.19,16.61,12.25,346.16,,96.78,244.05,228.07,159
2/11/2022,203.4,4418.64,2445.77,2030.15,2143.94,2121.93,2273.9,82.66,163.53,84.3,1858.76,19.93,2279.33,1240.51,96.08,1156.49,129.19,1423.52,784.66,534.65,666.25,1518.33,840.15,2717.49,527.95,284.6,234.52,340.04,79.27,246.42,1312.52,1001.22,1109.71,940.87,944.55,3427.23,3185.2,2232.63,13543.52,57.46,134.13,369.77,347.06,47.62,139.59,225,204.05,66.91,47.63,84.99,39.17,93.73,263,102.34,111.81,321.77,144.62,50.07,316.72,22.77,70.06,261.56,236.9,34.4,120.34,283.42,75.71,99.62,28.27,21.67,16.35,11.75,321.76,,95.56,241.03,219.55,153.29
2/14/2022,203.4,4401.67,2435.99,2020.79,2143.84,2104.82,2261.78,82.52,162.28,86.44,1871.18,20.06,2230.46,1220.42,96.37,1153.8,128.78,1431.81,782.41,522.66,658.84,1501.79,836.79,2716.6,523.38,281.69,235.28,337.33,78.85,243.03,1323.86,1002.33,1109.28,939.89,944.07,3420.94,3181.69,2242.19,13702.15,57.16,135.3,374.16,347.49,47.4,140.51,220.98,207,65.98,47.58,86.8,39.18,93.65,261.08,100.76,110,318.05,144.84,49.42,313.64,22.6,70.87,255.84,234.29,34.1,118.35,279.88,75.64,98.96,27.75,21.97,16.38,12,320.25,,94.46,239.17,217.7,155.17
2/15/2022,203.41,4471.07,2477.13,2076.46,2193.5,2129.66,2257,82.66,166.08,83.37,1853.61,19.7,2251.45,1229.05,95.99,1161.96,128.52,1461.56,783.83,515.42,667.88,1518.93,849.45,2790.9,533.25,282.8,238.24,335.48,81.31,255.11,1344.93,1002.09,1104.89,944.37,943.11,3473.04,3257.92,2376.59,13834.62,59.21,136.43,381.54,356.13,48.05,143.25,221.73,211.33,66.58,48.44,90.45,40.15,94.51,262.59,107.58,114.42,319.9,147.63,50.66,318.15,24.61,72.9,242.36,233.39,34.58,120.25,284.52,79.95,101.58,30.79,22.43,17,12.1,330.33,,96.65,238.84,221,156.51
2/16/2022,203.41,4475.01,2477.82,2079.31,2190.99,2133.66,2259.51,83.12,166.21,84.81,1869.8,19.63,2266.3,1244.19,95.7,1160.26,128.6,1465.45,785.37,519.34,667.89,1520.93,853.85,2786.05,536.7,283.5,237.77,336.07,81.68,252.07,1342.42,1003.78,1106.28,941.7,943.05,3461.49,3257.5,2375.07,13944.98,58.57,137.49,382.93,356.04,48.09,141.41,221.73,205.76,66.61,48.23,90.17,39.79,95.18,262.9,107.75,108.81,319.56,145.97,51.26,320.04,24.62,71.96,240.53,232.33,34.7,120.91,285.05,79.92,101.36,30.71,22.47,17.67,12.1,318.71,,97.44,238.92,216.54,158.1
2/17/2022,203.41,4380.26,2422.87,2028.09,2127.7,2100.38,2264.43,82.77,160.57,83.09,1898.43,19.77,2256.56,1242.92,95.8,1151.62,129.23,1427.8,792.51,518.9,651.79,1496.67,837.99,2700.67,527.59,280.76,230.73,336.28,78.86,241.26,1314.89,1004.02,1109.46,941.87,945.06,3348.06,3199,2269.26,13631.8,57.01,132.31,373.7,345.45,46.77,132.58,212,204.61,65.63,47.57,86.94,38.76,93.05,257.95,107.01,104.78,314.98,142.38,50.14,310.03,23.13,70.04,229.94,228.67,34.48,117.84,281.04,75.77,98.1,28.2,22.14,16.4,9.9,304,,95.19,238.85,207.71,154.65
2/18/2022,203.41,4348.87,2403.83,2009.33,2104.16,2090.33,2268.54,82.89,158.71,82.46,1898.43,19.84,2235.92,1231.77,96.04,1147.86,129.48,1417.74,793.39,514.82,651.02,1484.43,830.34,2670.94,526.6,279.47,228.72,335.21,77.97,235.59,1310.18,1004.6,1113.64,941.64,945.9,3308.54,3179.19,2231.86,13450.01,57.05,130.47,369.95,341.51,46.64,128.47,213.04,203.73,66.14,45.04,88.34,38.81,93.34,259.21,106.65,103.85,316.18,142.38,48.91,308.66,21.56,68.84,226.84,228.44,33.65,115.71,283.8,73.86,96.7,27.34,21.73,16.3,11.05,298.07,,93.81,236.62,206.16,152.6
2/21/2022,203.41,4348.87,2403.83,2009.33,2104.16,2090.33,2268.54,82.89,158.71,82.46,1906.29,19.84,2215.9,1219.46,96.08,1147.86,129.48,1417.74,793.39,514.82,651.02,1484.43,830.34,2670.94,526.6,279.47,228.72,335.21,77.97,235.59,1310.18,1004.6,1113.64,941.64,945.9,3308.54,3179.19,2231.86,13450.01,57.05,130.47,369.95,341.51,46.64,128.47,213.04,203.73,66.14,45.04,88.34,38.81,93.34,259.21,106.65,103.85,316.18,142.38,48.91,308.66,21.56,68.84,226.84,228.44,33.65,115.71,283.8,73.86,96.7,27.34,21.73,16.3,11.05,298.07,,93.81,236.62,206.16,152.6
2/22/2022,203.42,4304.76,2378.78,1980.17,2076.96,2072.77,2266.67,82.7,156.8,83.62,1898.64,20.17,2204.38,1206.63,96.03,1144.93,129.27,1374.62,786.77,506.95,648.3,1480.66,822.67,2647.4,519.32,278.8,226.48,334.96,76.4,227.8,1301.24,1002.73,1114.86,940.5,946.12,3297.85,3121.29,2216.54,13236.4,56.78,129.4,368.29,338.08,46.94,126.76,212.24,200.04,65.68,44.69,86.24,38.37,93.11,260.3,101.49,100.2,314.48,142.88,47.79,304.58,20.9,68.07,220.25,228.37,33.49,113.56,285.29,77.26,95.35,26.63,22.73,15.89,11.05,295.7,,93.31,238.37,202.08,150.2
2/23/2022,203.42,4225.5,2333.63,1944.09,2025.23,2045.91,2256.73,82.55,153.37,83.79,1909.01,20.28,2200.46,1206.86,96.19,1141.31,129.08,1327.63,780.29,512.09,636.81,1473.1,807.23,2579.56,512.49,275.12,222.57,329.21,74.18,221.43,1277.96,1003.16,1119.8,935.68,946.39,3219.23,3039.67,2152.71,12771.44,55.78,127.59,361.23,329.42,45.13,122.44,208.16,198.66,64.23,44.65,84.66,37.75,89.65,256.28,99.92,97.67,306.54,140.89,47.53,295.24,19.99,65.98,221.23,227.45,32.82,110.98,280.25,76,92.87,26.01,22.45,14.66,11.2,281.02,,91.95,235.56,198.45,144.83
2/24/2022,203.42,4288.7,2372.74,1996.01,2091.95,2049.92,2258.35,83.14,157.71,84.44,1903.89,20.58,2108.09,1154.86,97.14,1153.8,129.27,1361.39,766.96,507.64,629.38,1479.85,817.22,2668.97,510.93,280.03,229.53,331.62,76.41,234.11,1308.65,1002.06,1117.67,937.66,942.64,3357.69,3086.74,2249.4,13345.8,56.05,132.67,369.38,340.49,46.01,130.15,215.92,200.5,66.15,46.72,87.74,38.25,91.01,262.57,96.6,101.28,312.44,145.29,49.51,310.36,24.38,69.05,233.4,231.75,33.36,111.95,288.13,85.32,96.82,27.86,22.52,14.57,11.15,301.6,,93.6,237.26,207.6,151.36
2/25/2022,203.42,4384.65,2426.43,2040.93,2127.43,2108.12,2260.98,83.61,160.8,83.33,1889.34,20.23,2177.75,1171.99,96.62,1154.45,129.05,1387.08,790.89,521.54,649.25,1524.66,836.86,2705.5,529.22,287,232.93,342.03,77.8,237.18,1295.61,1001.67,1118.55,936.52,943.72,3396.3,3130.91,2289.05,13571.97,57.01,134.52,369.09,345.77,47.07,134.14,218.56,206.43,67.59,47.71,89.75,39.01,92.58,267.52,100.82,103.26,323.65,148.25,49.75,317.58,24.64,65.23,238.19,233.66,34,115.02,292.95,85.48,98.83,27.82,22.49,15.48,11,305.03,,95.9,239.41,210.48,153.79
2/28/2022,203.42,4373.94,2422.79,2048.09,2132.28,2098.21,2278.69,83.67,160.97,87.09,1908.99,20.81,2179.1,1171.31,96.71,1157,130.28,1395.46,780.49,534.95,639.85,1513.2,842.73,2701.16,523,281.91,232.92,343.5,77.79,243,1297.65,1001.06,1118.57,937.45,944.09,3384.06,3128.19,2292.99,13560.46,55.98,134.89,360.82,346.8,46.76,140.25,218.34,205.67,67.61,47.7,92.68,39.04,91.79,273.06,100.6,105,316.73,146.21,49.99,319.94,27.28,65.83,238.01,226.87,34.42,112.58,292.14,87.98,99.08,26.93,22.63,15.55,11.8,305.72,,95.58,236.53,211.03,153.56
3/1/2022,203.43,4306.26,2385.3,2008.51,2100.07,2063.97,2291.97,83.13,158.45,94.08,1945.28,22.07,2139.38,1176.43,97.41,1153.72,131.57,1376.75,775.79,540.47,616.13,1504.38,829.85,2647.28,510.9,281.27,230.09,340.63,75.85,241.44,1277.68,1002.74,1122.4,938.81,944,3328.24,3083.48,2211.1,13356.61,54.64,134.17,344.48,341.49,46.39,142.12,219.04,204.11,66.87,46.82,90.81,38.12,90.14,273.26,98.01,104.36,313.59,146.3,49.45,315.18,28.13,66.33,231.21,228.55,34.82,109.25,289.84,93.23,97.66,25.87,22.08,14.51,11,307.27,,95.18,233.45,203.49,151.14
3/2/2022,203.42,4386.54,2429.65,2058.87,2135.93,2107.15,2264.32,83.33,161.96,100.63,1928.72,23.19,2127.71,1168.41,97.39,1152.6,130.14,1403.51,783.54,552.49,631.87,1527.56,848.06,2705.23,522.34,286.42,231.72,344.75,77.02,247.98,1284.17,1003.64,1121.7,939.11,944.34,3382.45,3156,2281.89,13444.07,55.98,134.75,344.09,347.22,46.38,144.61,224.57,208.51,67.71,48.87,95.21,36.95,92.77,279.08,100.19,111.23,315.78,148.18,49.04,330.07,26.64,68.41,234.45,231,35.24,113.19,292.84,96.51,99.31,25.94,22.58,14.68,11.3,309.28,,95.42,236.74,208.11,152.05
3/3/2022,203.42,4363.49,2412.46,2032.41,2105.03,2106.52,2271.56,83.08,159.61,97.96,1935.95,23.23,2107.87,1172.56,97.79,1146.12,130.39,1371.33,789.16,554,629.98,1535.01,848.73,2671.61,522.95,289.56,229.92,350.68,75.04,241.41,1262.56,1004.92,1125.75,936.79,946.76,3331.77,3147.63,2233.53,13085.43,55.21,134.31,340.99,342.26,47.12,140.15,224.21,210.5,68.11,47.93,94.56,36.01,91.53,279.74,99.32,112.38,321.49,146.3,47.44,322.84,25.91,67.4,231.68,235.24,33.6,109.01,294.21,99.47,97.23,25.41,25.61,14.64,10.8,286.88,,95.82,240.82,202.97,147.9
3/4/2022,203.43,4328.87,2389.68,2000.9,2072.62,2097.59,2282.39,82.54,157.07,105.25,1970.7,24.26,2035.47,1144.91,98.65,1137.97,131.38,1350.6,790.3,569.81,617.65,1542.57,846.81,2623.97,520.74,291.94,226.71,358.37,71.88,235.04,1232.47,1004.87,1132.21,933.37,948.52,3271.79,3098.01,2187.62,12891.54,55.5,132.12,330.76,337.3,47.21,138.13,227.67,205.38,68.41,48.07,87.57,36.21,90.03,283.88,98.69,109.71,323.01,147.44,46.3,320.58,25.61,65.43,226.32,238.28,32.28,106.1,293.74,98.05,95.39,22.08,22.48,13.85,9.75,267.61,,91.27,243.77,200.06,145.64
3/7/2022,203.43,4201.09,2315.76,1951.33,1992.14,2050.6,2272.31,81.82,150.84,108.63,1998.11,24.91,1996.31,1107.3,99.29,1134.28,130.92,1285.79,775.53,578.73,595.06,1516.16,824.02,2526.92,502.88,286.69,218.22,363.06,71.88,229.09,1197.96,1003.04,1133.15,931.59,951.88,3146.44,3021.42,2072.78,12174.72,54.31,126.47,312.92,324.86,46.3,126.13,217.83,204,66.23,47.68,80.09,36.19,84.46,284.31,94.52,99.5,315.29,147.28,44.97,302.38,27.92,64.72,220.31,232.02,31.13,104.97,288.38,93.74,91.18,21.35,23.12,13.42,10,244.24,,88.27,235.73,187.47,137.45
3/8/2022,203.43,4170.7,2301.12,1963.01,1984.07,2036.16,2259.98,81.53,150.07,112.54,2050.76,25.85,1977.61,1096.05,99.06,1139.78,129.99,1286.51,755.07,586.75,591.79,1484.12,818.79,2516.12,500.36,284.16,217.97,357.23,68.34,234.59,1213.2,1004.36,1127.21,932.96,952.39,3121.39,2986.58,2104.45,12045.43,55.27,127.28,314.33,323.35,46.13,125.03,217.26,199.78,61.13,47.5,82.42,35.71,84,284.41,94.01,101.58,307.11,145.08,44.16,296.52,30.52,64.93,216.09,227.97,29.59,106.21,276.93,91.07,90.81,21.09,22.74,13.52,9.7,240.95,,88.81,222.73,190.29,136.02
3/9/2022,203.43,4277.88,2362.39,2016.29,2056.44,2070.99,2253.78,82.21,156.09,98.9,1991.83,23.08,2057.53,1090.67,97.97,1148.48,129.4,1324.23,760.07,568.11,613.18,1512.29,833.65,2616.32,515.42,288.35,225.49,354.46,71.76,242.42,1247.58,1004.88,1123.98,934.54,946.77,3254.58,3086.4,2195.41,12328.66,57.31,133.87,328.13,334.99,46.12,131.63,225.05,205.5,63.54,47.63,85.95,36.71,87.6,286.48,98.27,108.88,321.08,147.07,45.47,305.82,31.04,66.7,230.15,233.11,31.44,111.85,291,97.82,94.34,22.64,23.36,13.93,10.85,261.59,,91.84,230.09,198.5,139.28
3/10/2022,203.43,4259.52,2352.03,2011.67,2040.39,2069.46,2243.5,81.52,155.33,96.46,1996.98,22.58,2053.78,1102.74,98.51,1145.08,128.89,1339.59,753.27,585.53,608.28,1511.87,832.65,2570.38,516.35,289.38,223.8,357.03,71.36,239.45,1235.26,1005.04,1124,934.96,946.12,3216.61,3011.33,2150.55,12953.51,57.49,132.68,324.59,331.27,45.39,130.33,226.21,203.96,63.18,46.66,85.86,36.37,87.16,286.26,97.49,109.94,319.59,145.66,45.23,301.74,30.5,66.09,227.06,232.8,31.07,108.51,293.6,83.78,93.69,22.29,22.9,12.72,9.5,255.2,,95.36,227.96,195.21,146.82
3/11/2022,203.43,4204.31,2319.57,1979.67,2000.09,2052.49,2242.33,80.93,152.33,99.47,1988.46,23,2043.94,1085.66,99.12,1139.1,128.81,1315.58,744.6,580.55,603.92,1499.91,826,2524.09,512.53,286.69,219.59,355.7,69.94,228.1,1226.41,1006.58,1126.25,933.18,945.64,3165.83,2951.5,2107.19,12809.41,56.47,130.48,324.79,324.4,45.02,124.66,223.9,206.3,62.71,45.83,84.01,35.89,82.73,284.41,94.87,107.62,312.97,144.6,44.25,291.55,29.4,64.44,223.88,234.84,31.02,107.68,295.33,81.14,91.27,21.02,22.93,11.35,9,246.39,,95.42,225.96,187.61,145.53
3/14/2022,203.43,4173.11,2299.14,1941.72,1965.77,2048.52,2221.48,79.97,150.58,93.72,1950.88,22.1,2058.05,1055.01,99,1130.81,127.72,1292.56,748.81,563.77,611.45,1510.15,828.66,2476.22,511.85,284.6,215.61,355.32,68.48,217.22,1211.17,1006.83,1131.86,929.33,945.46,3136.23,2879.26,2039.25,12507.09,56.16,126.74,328.59,318.17,44.97,120.3,228.43,206.63,63.56,44.4,81.93,35.22,79.29,288.36,92.73,106.78,311,143.31,43.31,289.24,27.12,62.74,218.89,234.93,31.85,110.05,297.26,75.79,89.52,19.47,22.62,10.91,11.01,238.66,,93.91,229.57,186.63,141.85
3/15/2022,203.43,4262.45,2347.69,1968.97,2024.13,2073.22,2222.09,80.57,154.43,87.74,1917.94,21.46,2052.62,1026.77,99.1,1134.55,127.58,1336.34,765.39,542.77,619.46,1539.28,841.52,2561.1,517.48,286.6,220.45,359.76,69.75,224.7,1228.81,1007.59,1132.91,930.56,943.71,3235.53,2961.65,2138.72,12993.7,56.35,129.66,335,328.15,45.54,121.18,230.79,209.77,65.98,44.81,84,36.13,83.12,293.19,93.61,111.42,317.34,146.28,44.51,289.92,28.37,63.57,223.32,236.21,31.86,110.73,307.62,76.07,91.68,19.65,22.98,11.5,11.38,245.17,,95.9,232,192.03,147.37
3/16/2022,203.43,4357.86,2404.14,2030.72,2091.18,2106.51,2225.32,81.7,159.81,86.47,1927.29,21.29,2107.99,1081,98.62,1147.51,127.21,1381.12,766.42,540.44,637.31,1558.13,852.61,2646.17,525.68,289.84,226.9,359.15,72.75,237.26,1257.65,1006.03,1125.36,934.61,941.11,3332.48,3039.36,2247.35,13497.34,57.39,133.69,344.68,340.32,46.23,127.3,233.83,208.62,66.88,46.63,89.69,37.8,87.41,293.85,99.13,111.06,327.04,150.88,46.94,305.1,29.29,65.19,230.5,239.63,33.11,114.49,309.52,80.47,95.5,20.63,22.83,12.97,12,280.96,,97.33,242.01,203.63,153.1
3/17/2022,203.44,4411.67,2435.68,2065.02,2122.1,2131.63,2227.03,82.26,162.65,93.69,1942.89,22.5,2149.68,1120.93,97.97,1154.28,127.28,1406.87,770.98,559.27,645.14,1583.16,864.05,2664.42,535.91,293.79,229.02,360.79,74.05,244.94,1254.39,1006.06,1122.03,936.71,942.53,3357.28,3060.41,2260.05,13862.98,57.88,134.6,346.44,344.44,46.48,131.34,239.42,210.54,68.03,47.14,91.68,37.49,87.66,302,99.19,111.34,330.79,152.29,47.56,307.6,31.26,65.94,235.97,245.14,33.53,115.71,315.93,85.23,97.6,21.4,23.92,13.65,12.25,280.13,,99.2,246.28,207.84,157.24
3/18/2022,203.44,4463.12,2466.14,2086.14,2166.16,2140.18,2233.56,82.53,165.82,95.26,1921.62,22.7,2156.76,1122.98,98.23,1159.3,127.58,1437.52,773.04,559.78,647.02,1593.48,867.47,2722.71,539.1,294.41,232.31,357.55,75.55,252.14,1269.89,1004.64,1122.63,938.36,941.82,3424.82,3120.38,2325.7,14213.24,58.4,136.8,350.09,351.49,46.91,134.89,241.11,206.86,69.59,47.45,93.29,38.93,89.6,308.81,100.38,114.67,338.14,153.59,48.35,316.93,30.87,67.69,239.5,242.53,33.84,115.36,318.38,85.98,99.97,21.35,24.3,14.3,12.47,294.73,,98.89,249.6,216.49,161.25
3/21/2022,203.44,4461.18,2463.36,2065.94,2156.61,2142.61,2213.34,81.58,165.61,102.01,1935.91,23.82,2157.62,1115.26,98.5,1154.79,126.17,1426.62,773.95,581,646.21,1591.59,868.94,2717.9,543.7,292.87,230.77,359.97,75.42,246.55,1259.13,1004.18,1122.81,936.75,942.71,3395.89,3139.71,2329.24,14222.11,58.03,136.48,345.58,350.08,46.67,134.37,237.84,206.66,69.51,47.39,90.99,37.87,86.86,303.56,99.16,108.93,338.08,151.96,49.04,308.22,30.48,67.72,239.22,241.64,33.61,111.87,317.9,85.24,98.9,20.26,23.33,13.57,12.6,288.31,,98.67,250.76,211.49,161.49
3/22/2022,203.45,4511.61,2492.71,2088.34,2194.29,2155.88,2205.71,82,168.62,101.68,1921.69,23.65,2170.43,1131.41,98.49,1162.06,125.65,1461.51,779.02,577.16,656.55,1591.84,873.54,2756.55,546.51,293.03,235.4,360.3,76.95,255.81,1277.97,1004.31,1120.02,939.98,942.27,3451.77,3194.58,2340.25,14520.54,58.18,140.28,349.53,356.96,47.22,137.67,239.6,205.79,69.21,48.39,92.77,37.13,87.89,301.1,103.11,109.11,339.8,152.72,49.41,315.03,31.89,67.67,243.16,239.67,34.07,112.73,315.24,86.17,100.61,21.75,23.46,13.93,12.85,298.51,,99.24,247.99,216.65,164.89
3/23/2022,203.46,4456.24,2461.39,2052.21,2162.87,2131.38,2218,81.74,165.81,106.95,1943.86,24.49,2166.71,1140.72,98.62,1162.09,126.05,1443.52,772.12,587.2,644.46,1563.68,865.55,2715.11,544.38,290,232.47,360.9,75.8,254.81,1271.65,1004.38,1118.33,937.45,944.37,3376.5,3200.73,2282.41,14386.69,56.59,138.5,342.18,351.83,46.52,134.82,236.62,200.28,68.68,48.27,88.11,35.79,86.22,300.27,100.87,107.55,323.86,150.56,49.7,310.42,31.59,65.26,235,234,33.68,109.79,313.77,84.48,98.8,25.41,23.15,14.02,12.35,289.41,,98.81,246.79,213.46,163.41
3/24/2022,203.45,4520.16,2496.01,2075.44,2201.94,2151.99,2209.6,81.91,168.25,104.54,1957.69,24.19,2162.5,1136.95,98.79,1162.77,125.82,1454.1,776.88,587.95,649.33,1581.62,872,2788.63,555.07,291.85,236.39,364.49,76.53,259.24,1281.24,1003.71,1118.26,937.54,944.32,3429.08,3267.22,2423.22,14415.36,57.13,141.31,349.35,359.65,46.8,138.15,236.53,195.52,68.99,51.62,88.54,35.29,87.12,297.66,100.72,106.89,325.11,151.92,50.46,317.74,32.28,66.48,237.62,235.49,34.28,111.22,317.37,87.01,100.31,23.93,23.45,14.33,12.6,294.13,,98.8,244.93,219.57,163.65
3/25/2022,203.45,4543.06,2506.39,2077.98,2198.86,2172.41,2192.96,81.32,168.19,105.99,1958.29,24.38,2159.53,1125.01,98.79,1156.29,124.42,1452.85,783.16,601.34,657.82,1589.78,877.48,2786.1,561.19,295.45,237.3,369.89,75.78,256.55,1272.32,1003.54,1120.01,935.35,944.58,3421.56,3281.16,2409.66,14500.85,57.28,141.52,349.02,359.35,47.13,132.69,235.46,195.18,70.37,51.83,86.11,34.83,87.45,298.2,98.81,108.33,325.97,152.77,50.36,321.14,31.32,65.26,238.63,240.69,35.07,111.34,322.94,87.02,99.66,23.01,23.9,14.47,12.78,284.21,,101.45,247.72,221.82,164.77
3/28/2022,203.46,4575.52,2524.72,2078.06,2230.26,2171.04,2196.89,81.83,170.32,98.6,1922.8,22.97,2150.98,1124.82,99.09,1158.83,124.58,1491.67,786.39,585.92,655.86,1601.48,877.75,2820.35,558.61,299.24,237.94,372.17,76,264.2,1283.14,1002.24,1121.49,936.92,944.3,3488.54,3294.66,2430.73,14874.14,56.96,141.95,350.49,364.91,47.53,135.11,238.64,198.12,72.11,51.51,86.88,34.79,88.38,303.71,97.69,107.82,327.81,154.42,49.99,331.78,32.06,65.93,238.18,245.03,34.58,111.81,326.22,90.25,100.66,24.79,23.95,14.77,12.84,302.31,,101.42,244.58,223.59,168.99
3/29/2022,203.46,4631.6,2559.44,2133.1,2272.13,2193.06,2206.96,82.84,172.74,97,1919.43,23.05,2202.26,1136.45,98.4,1166.07,125.22,1514.67,793.62,583.32,657.4,1610.34,885.63,2878.53,562.9,307.76,241.25,375.62,78.28,274.8,1296.43,1002.1,1119.41,938.73,944.37,3567.36,3356.3,2477.4,14916.83,57.82,143.25,367.55,371.19,47.78,138.99,243.13,204.88,72.48,52.25,89.76,37.41,91.23,304.93,103.12,111.4,326.83,157.48,50.66,343.97,33.79,67.99,251.54,250.55,34.97,114.74,325.98,90.54,103.43,26.53,24.4,14.87,13.17,311.64,,104.9,240.89,229.86,169.32
3/30/2022,203.46,4602.45,2540.85,2091.07,2245.01,2184.38,2213.93,82.59,170.72,100.33,1932.87,23.42,2204.09,1149.3,97.79,1160.77,125.52,1491.74,794.85,590.15,652.76,1613.9,884.31,2839.31,561.02,306.02,239.92,378.76,76.73,264.8,1277.35,1001.8,1121.4,935.81,946,3530.49,3333.52,2401.93,14644.71,58.26,142.65,362.24,367.09,47.69,139,239.53,199.75,72.71,51.43,85.01,37.26,91.03,308.18,99.27,104.72,321.66,155.84,49.82,376.92,30.96,67.28,245.81,250.87,34.61,113.15,326.39,90.68,101.99,26.01,24.63,14.77,13.3,302.64,,103.8,241.8,227.85,166.3
